sentence,label,idx
Can i use this on the europe? Because is difrent electric cable... [SEP] Digital CMS600P2 Vet Veterinary Portable Laptop B-Ultra Sound Scanner Machine 7.5Mhz Rectal Linear Probe & 3.5Mhz Convex Probe Horse/Equine/Cow/Sheep use,0,7131
Can I use this my self? [SEP] Winning Moves Games Classic Ouija,0,7132
Does this have a lead chamber? [SEP] Bug-A-Salt 2.0 from Skell Inc.,1,7133
Glock 43 as well? [SEP] Streamlight 69270 TLR-6 Tactical Pistol Mount Flashlight 100 Lumen with Integrated Red Aiming Laser Only for Glock 42/43 Black - 100 Lumens,0,7134
I was an early supporter on Indiegogo and still haven't received my blender or any responses/communications. Who should I ask? [SEP] Oda Kitchen Professional Blender - Commercial & Personal Home Smoothie Blender 39000 RPM  Smoothie Maker with Patented Carbon Steel Blades & BPA-Free Tritan Pitcher for Healthier & Smoother Drinks,0,7135
Anybody know where i can get this shit by the gallon? [SEP] Holy Water From The Jordan River 180ml with Certificate and House Blessing Card,1,7136
Have they solved the battery problem--short life of batteries? [SEP] Untamed Raptor by Fingerlings - Blaze (Orange) - Interactive Collectible Dinosaur - By WowWee,0,7137
Does this work on neighborhood kids? [SEP] Hoont Powerful Solar Battery Powered Ultrasonic Outdoor Pest and Animal Repeller - Motion Activated [Upgraded Version],1,7138
How does this game compare to Ni No Kuni? [SEP] Tales of Graces f - Playstation 3,0,7139
Does anyone know how cats used to drink before cat fountains were invented? [SEP] Drinkwell Platinum Pet Fountain,1,7140
How much triethanolamine is in it? [SEP] Colloidal Silver Gel - 4oz,0,7141
why is this so expensive??!??!?!?!??! -dies- [SEP] Tuscan Dairy Whole Vitamin D Milk Gallon 128 oz,0,7142
Can the old lady/Mrs. Santa wig fit a child? [SEP] Rubie's Characters Old Lady/Mrs. Santa Wig One Size,1,7143
Can you use a hammock stand with these hammocks? [SEP] Castaway Travel Hammocks Double Travel Hammock Blue/Charcoal with Loop Hanging Straps,0,7144
Why is this a called banana slicer? [SEP] Hutzler 571 Banana Slicer,0,7145
"Wal-mart branded one exactly like this is $4.97; does it mean i hate my country if i don't ""buy american"" at a five-fold premium? [SEP] Craftsman Oil Filter Wrench Auto-Adjustable",1,7146
Is that fully battle already and can it send to Hong Kong? [SEP] Timber Wolf Full Tang Ninja Sword,0,7147
where can i apply this to work? [SEP] Personal Power Oil 1/2 oz Hoodoo Wiccan Pagan Voodoo,0,7148
How many do you get? [SEP] ProMAG 2 x 3-1/2 Inches Adhesive Business Card Magnets,0,7149
This uses bluetooth technology right? How do you charge this thing? Does it come with a charger cradle or cable? [SEP] Hutzler 571 Banana Slicer,1,7150
Is this a transformer?  how do i know if i'm getting an autobot or decepticon? [SEP] Gaming Mouse Masione Mouse Gaming mice Computer Mice with Breathing LED Light 4 Adjustable DPI Levels 1200/1600/2400/4800 DPI 10 Buttons for PC MacBook Laptop Computer Black X11,1,7151
It says 3rd generation. But it says 2015 model year. So is it than a 2nd gen? [SEP] Google Chromecast (3rd Generation),0,7152
Has ISIS tried to use this to grow grass in any of their territories? [SEP] Hydro Mousse Liquid Lawn System - Grow Grass Where You Spray It - Made in USA,1,7153
Can you pair this mouse with more than one device? [SEP] Apple Magic Mouse 2 (Wireless Rechargable) - Silver,0,7154
Would this be appropriate to wear to [SEP] Ivanka Trump Womens ISSA,0,7155
Does it include a round trip to the north pole to santa's factory? [SEP] 2016 Santa's Sleigh,1,7156
Hello !!! is there anybody in there? [SEP] Motorola Moto G (3rd Generation) - White- 8 GB - Global GSM Unlocked Phone,1,7157
"does this come with sheath [SEP] Fiskars 375501-1001 Hatchet with Sheath 14""",0,7158
Is the blade balanced? [SEP] Medieval Warrior Crusader Holy Cross Knights Templar Long Sword Carbon Steel Razor Sharp,0,7159
do you accept souls as alternate payment? [SEP] Lego 10189 Taj Mahal Model (Discontinued by manufacturer),1,7160
Will this filter hurt fry/eggs? [SEP] SunSun JUP-43F Submersible Internal Filter Pump 155-GPH,1,7161
i am considering the tabletop version...what is the screen size of this one? [SEP] Betson Ms. Pac Man & Galaga Upright Arcade Game Machine,0,7162
"This knife has a LOT of tools - does it have a ""Wenger 16999"" as one of the tools? And if so does THAT tool have a Wenger 16999 on it? [SEP] Wenger 16999 Swiss Army Knife Giant",0,7163
Does it come with a made in China label inside that you can pull to hear it play &quot;I'm Dreaming of a WHITE Christmas &quot; and &quot;America the Deplorable&quot;? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,7164
Is this the same filter as Kenmore Ultimate II refrigerator filters #90302 [SEP] Whirlpool Refrigerator Water Ice Filter 3 - 1 Filter,0,7165
if I buy it from amazon will it have the bonuses [SEP] No Man's Sky - PlayStation 4,0,7166
can i put this in a bong a 420 it? [SEP] Raspberry Leaf Cut 2oz,0,7167
Is this toy too young for a 5 year old or just right? [SEP] Educational Insights Design & Drill Monster Truck,0,7168
Will this item help me in my effort to rid Gotham of criminals? [SEP] Outdoor Multifunctional Stainless Steel Survival Magnetic Folding Rock Climbing Grappling Hook Mountaineering Claw Gravity Carabiner Multifunctional Tactical Tool,1,7169
can it kill zombies? [SEP] 150 lb Black Hunting Crossbow Bow + 4x20 Scope + 7 Arrows / Bolts + Rope Cocking Device 180 175 80 50 lbs,1,7170
Will this aid me in my search for the elusive mermaid?  I'm uncertain about it's water resistence. [SEP] Breguet Marine Tourbillon Chronograph Rose Gold Watch 5837BR/92/5ZU,1,7171
Is this the package that comes with - 1 x Barnett Brotherhood Crossbow - 1 x 3-Arrow Quiver - 3 x 20&#8243; Arrows - 1 x 4×32 Scope [SEP] Barnett Outdoors Brotherhood Crossbow Package Camo,0,7172
Does this have brass eyelets or leather? [SEP] Made in Ussr Original Soviet Russian Army WWII Type Soldier Field Canvas Cloak Tent Raincoat Poncho Plasch-palatka with Leather Carrying Strap,0,7173
"How does this tower compare to the Lasko 4820? http://www.amazon.com/Lasko-4820-Tower-Fresh-Ionizer/dp/B000FATZR4 [SEP] Lasko 42"" Wind Curve Tower Fan One Size Wood",0,7174
Will it light up a small apartment living room? [SEP] Lavish Home (72-1438) 5 Feet Sunlight Floor Lamp With Adjustable Gooseneck - Wood Grain,0,7175
what was the gators diet? [SEP] Genuine Alligator Head 9-10 Swamp People Gator New Orleans Bayou,1,7176
Can this mother be used in a 1 liter oak barrel? [SEP] Supreme Red Wine Mother of Vinegar (8 oz),0,7177
If I buy this for my dad who is not a woman will it poison him? [SEP] Pink Power Screwdriver Set with Pink Tool Bag - 6 Piece Phillips and Flathead Hand Tool Set for Women,1,7178
can I listen to these on a boat with a goat while crossing a moat? [SEP] Logitech Speaker System Z323 with Subwoofer,1,7179
"Is this bat marked ""approved for Dixie Youth"" as well as other leagues? [SEP] EASTON SL16S5005 S500 2 5/8"" BARREL DIAMETER  -5 LENGTH TO WEIGHT RATIO SENIOR LEAGUE/YOUTH BIG BARREL BASEBALL BAT",0,7180
Can you move the eyes eyebrows and mouth. [SEP] Slappy From Goosebumps Standard Upgrade Dummy,0,7181
can i take my cd to europe can it work rhere on x box europen [SEP] Halo 5: Guardians,0,7182
What if my cat doesn't have a phone? [SEP] LuckyPet Brand - Personalized Cat Break-Away Collar - Adjustable Safety Collar Embroidered with Your Cat's Name & Phone Number - Color: Red,1,7183
Has anyone actually tried using this in the winter the the pictures suggest you can? [SEP] SURVIVOR X Emergency Shelter Tube Tent - Paracord 550 (Military Grade) Suspension - Super Lightweight Space Blanket Material to Reflect & Retain 99% Body Heat - Integral Part of a Zombie Survival Kit,0,7184
Does Amazon deliver to North Korea? I'd like 500 of these for my palace & 50000 to show my face in public squares 24/7. Thank you. Kim Jong-un. [SEP] Samsung UN85S9 Framed 85-Inch 4K Ultra HD 3D Smart LED TV,1,7185
Will the medium be big/sturdy enough for a 55 lb rambunctious husky? [SEP] Precision Pet by Petmate Extreme Weather-Resistant Log Cabin Dog House with Adjustable Feet 4,0,7186
How does this compare to the lutron emf detector. i know itnotdigital but is it as acurate ? [SEP] The Ghost Meter EMF Sensor,0,7187
is it washable [SEP] Leif Nelson LN20227 Men's Knitted Pullover,0,7188
Is this night light guarenteed to protect us from the creepy creatures of the darkness? [SEP] XIAOKOA Rainbow Baby Night Light With Remote(5-10m) 5 Bright Degree Timing 5/10/30min (Remote),1,7189
What kind of batteries does it take? [SEP] M.Way 9 inch Wireless Home Robotic Smart Auto Cleaner Robot with Microfiber Tissue Remove Dust Cleaning Helper White,0,7190
My bananas are much too small... Have a littler one? [SEP] Hutzler 571 Banana Slicer,1,7191
i was never in the armed forces can i still buy this marine watch?  will i get an honorable discharge? heeeheee [SEP] Breguet Marine Tourbillon Chronograph Rose Gold Watch 5837BR/92/5ZU,1,7192
Why is the assortment have so much grape? Is there a conspiracy against strawberry? This needs to be investigated. [SEP] Smuckers Jelly Jam Assortment #4 (grape strawberry mixed fruit) - 200 case,1,7193
what size lamp shade and is it a clip? [SEP] Boston Harbor TL-TB-8008-3L Swing Arm Adjustable Desk Lamp 60 W A19 27.05 Satin Nickel,0,7194
Does this phone need to be unlocked to work on Verizon carrier [SEP] Google Nexus 6P by Huawei - 32GB Aluminum 4G LTE - USA Warranty,0,7195
is the woman included? [SEP] Qiyun 47` White color 1.2M Giant Huge Cuddly Stuffed Animals Plush Teddy Bear...,1,7196
Will i become fatter or fatterer? [SEP] Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,1,7197
Will this stay closed when you close it? [SEP] Moto E4 Case [Infolio] Slim Synthetic Leather Invisible Magnetic Closure Flip Wallet Cover For Moto E 4th Gen XT1723 With Kickstand Feature Card Slot Mountain Horse Outdoors,0,7198
Can the community bank linked with jacques.products.com & help transactions ? [SEP] Authentic Donald Trump $100 Bill 24kt Gold Plated Bank Note Collectors Item,1,7199
Does it come with the blonde in the customer images? [SEP] G4Free Large 40L Lightweight Water Resistant Travel Backpack/Foldable & Packable Hiking Daypack(Black),1,7200
In the pictures it seems like one paddle is larger than the other.  Is that accurate?  If so what is the advantage/purpose of that design? [SEP] Saturn SUP Transformer Paddle Board Paddle. 2-in-1. SUP paddle converts into Kayak paddle with extra blade!,0,7201
If i put this in my bedroom will the cia watch me? [SEP] Echo Show - 1st Generation Black,1,7202
How many players can there be? [SEP] Cardinal Games Jumanji The Game Action Game,0,7203
When will this figure be available for sale? [SEP] Kotobukiya Wonder Woman Movie Wonder Woman Artfx Statue,0,7204
"Is the handle replaceable (i.e. threaded)? [SEP] Weiler 44008 Corn Fiber Heavy-Duty Wire Banded Warehouse Broom with Wood Handle 1-1/2"" Head Width 57"" Overall Length",0,7205
Is this mystical device adequate to summon evil spirits whom I can direct to inflict harm upon ex-lovers and people of different ethnicities than me? [SEP] Ouija Board Game,1,7206
Does this protect against solicitors? [SEP] Orbit 62100 Yard Enforcer Motion Activated Sprinkler with Day and Night Detection Modes,1,7207
Does this also handle banana splicing? [SEP] Hutzler 571 Banana Slicer,0,7208
What do this pack contain [SEP] FIFA 17 Deluxe Edition Scarf Bundle - PlayStation 4,0,7209
How is this different than the Ringly which existed prior to this one? [SEP] Smart Ring Waterproof App Enabled Ring for iPhone iOS and All Android Windows NFC Mobile Phones,0,7210
can you exchange the blades [SEP] Gillette Fusion ProGlide Men's Razor with Flexball Handle Technology + 1 Razor Blade Refill Mens Razors/Blades,0,7211
Is the baby included? [SEP] Nuby Spin N' TeeThe Teether Colors May Vary,1,7212
buy an ame! our nation's finest use them for a reason. [SEP] SOG Folding Shovel Survival Shovel - Entrenching Tool 18.25 Inch Foldable Shovel Camping Shovel w/Wood Saw Edge and Tactical Shovel Carry Case (F08-N),1,7213
can i use it as v bucks for fOrTnItE [SEP] Leibish & Co 19.19 Carat Spinel Loose Gemstone Cushion Cut SSEF Certificate,1,7214
Will they work on Santa’s ride? [SEP] Coilovers Shock Strut Suspension for Subaru Impreza WRX 2002-2007 WRX STI 2004 Saab 9-2X Non Adjustable Damper Force,1,7215
will it record video on a laptop? [SEP] Celestron NexStar 90SLT Mak Computerized Telescope (Black),0,7216
what is the katha (prayers) for this? [SEP] Kuman Thong Necromancy Amulet Good Luck and Fortune Talisman Black Magic Pendant Ritual Remains With Amulet Necklace And Special Gift,0,7217
What is the country of origin! [SEP] COTOSEY Artificial Green Apples Box of 12,0,7218
DO they have sheaves? [SEP] Ceramic knives - black / white - CATANA Series from Passion Gusto - Premium kitchen knife set in a beautiful giftbox,0,7219
Were there any carrots in the back pack? [SEP] Gund Peter Rabbit Stuffed Animal 11.5 inches,1,7220
HAVE YOU hassleblad H5d-60 in stock now ? [SEP] Hasselblad H5D-60 Medium Format Digital SLR Camera Body,0,7221
I have a small head will it fit and not fall off? [SEP] Livhò Sunglasses for Women Cat Eye Mirrored Flat Lenses Metal Frame Sunglasses UV400 (GOLD PINK+BLACK GRAY),0,7222
-Great for cereal ... How can you cut cereal with this device? And who cuts cereal? [SEP] Hutzler 571 Banana Slicer,1,7223
Would this also work for a viola [SEP] Fretless Finger Guide for Full (4/4) Size Violin,0,7224
"If you are not concerned about serving gmo""s you are contributing to agenda 21 no? agenda 21 is a un initiative. wish you well but please educate y [SEP] Soylent Meal Replacement Drink Original 14 oz Bottles 12 Pack (Packaging May Vary)",0,7225
does the camera have menus in spanish [SEP] Canon EOS Rebel T6 Digital SLR Camera with 18-55mm EF-S f/3.5-5.6 is II Lens + 58mm Wide Angle Lens + 2X Telephoto Lens + Flash + 48GB SD Memory Card + UV Filter Kit + Tripod + Full Accessory Bundle,0,7226
Will this fit on a smaller door frame (i.e to a walk in closet)? Is it possible to not use all the pieces provided in order to make the length shorter [SEP] SmartCat Multi-Level Cat Climber,0,7227
"Does this cape make you invisible to other people? [SEP] Colorful House Unisex Full Length Hooded Cape Costume Cloak (Purple 59"")",1,7228
will they work with iwatch [SEP] Mpow V4.1 Bluetooth Headphones IPX4 Waterproof Wireless Sport Earbuds w/Mic in-Ear Lightweight Comfort Earphones for Running Workout 6-hr Playback Time,0,7229
What happens when you cook dragon meat and unicorn meat together? [SEP] ThinkGeek Canned Dragon Meat Toy,1,7230
Would peta sue me for inhaling an animal [SEP] Toro 51619 Ultra Electric Blower Vac 250 mph Red,1,7231
Does it come with the guy in the photos. Asking for a friend [SEP] Kattee Men's Leather Canvas Backpack Large School Bag Travel Rucksack Gray,1,7232
does it predict the future of the stock market? [SEP] Dyson Supersonic Hair Dryer Fuchsia/Iron,1,7233
Is this product organic/pesticide free? [SEP] Hoosier Hill Farm Pure Spinach Powder 1 Pound,0,7234
Are there plans for an electric version? [SEP] Hutzler 571 Banana Slicer,0,7235
Has anybody tried buying this? I am almost tempted to just to see what happens. [SEP] Tuscan Dairy Whole Vitamin D Milk Gallon 128 oz,0,7236
Are the bees Amish?  Do the worker bees take Sundays off? [SEP] Goshen Honey Amish Extremely Raw Buckwheat Honey 100% Natural Organic Honey Health Benefits Unfiltered OU Kosher Certified | 1 Lb,1,7237
Prices here have matched soylent.com 34 for original and 39 for flavored. Why did original change to 39 here but it still 34 on soylent.com? [SEP] Soylent Meal Replacement Drink Original 14 oz Bottles 12 Pack (Packaging May Vary),0,7238
will it fly if i jump from a plane with it straped to my foot? [SEP] Mattel Back to the Future Hoverboard Prop Replica (does not fly),1,7239
I want to buy it as gift. Does it come with the original box? [SEP] MAXZOLA 4-in-1 Handheld Long-Nose Auto Car Vacuum CleanerPortable Wet/Dry vacuum12V 100W Tire Inflator Pump Pressure Gauge 150 PSI with LED light,0,7240
Anyone recommend a great pair of underwear while playing this game? [SEP] Outlast Trinity - PlayStation 4,1,7241
Will this make me a better ninja? [SEP] Self Pro Balaclava - Windproof Ski Mask - Cold Weather Face Motorcycle Mask - Ultimate Thermal Retention & Moisture Wicking w/Performance Soft Fleece Construction,1,7242
"should I buy this or a maga hat? [SEP] Egyptian Frog Goddess Heket Statue 3""H",0,7243
Will this product help me reverse the effects of the snap? asking for a friend. tia [SEP] Marvel Legends Series Infinity Gauntlet Articulated Electronic Fist,1,7244
Do I have to be a southern redneck moron to wear this hat? Or can I just be racist and stupid? [SEP] mysuntown Hat Embroidered 2016 Baseball Cap(Black Color),1,7245
does this thing like help give men the ultra vasectomy? cause if so RUN!!!! [SEP] Hutzler 571 Banana Slicer,1,7246
Would it fit an adult bearded dragon? [SEP] Kaytee Comfort Harness and Stretchy Leash SmallColors Vary,1,7247
Do i need a prescription for this? My doctor has been concerned with my swag levels for some time. I'm hoping this could help raise them. [SEP] Yellow Jacket 60460 Multi-Swage Punch 3/16 to 5/8 in,1,7248
could i use one of ur luxury watches in my channel [SEP] Rolex Yacht-Master Ii Yellow Gold Watch 116688 Box/Papers Unworn 2017,0,7249
Now i can be oj simpson? [SEP] Anccion Mens Touchscreen Texting Winter warm Dress PU Faux Leather Gloves Driving fleece Long Gloves (Large),1,7250
So if I'm walking around in a zombie apocalypse and want to drink from a puddle in the street- would this help? [SEP] LifeStraw Personal Water Filter for Hiking Camping Travel and Emergency Preparedness,1,7251
Will this game work on a PS3? [SEP] Fortnite - PlayStation 4,0,7252
Can i send dna tests for a mother son and daughter to the same laboratory all for just one price lab fee? [SEP] IDENTIGENE DNA Paternity Test Collection Kit,0,7253
Does this product have any kind of toxic material (lead or cadmium)? Is this safe on gas stove? [SEP] Kotobuki Japanese Earthenware Rice Pot Black with Brown Accents Large Black,0,7254
"It costs a lot of money....Will girls like me more if I buy it? Hot girls? [SEP] ZVOX SoundBase 770 42"" Sound Bar With AccuVoice Hearing Aid Technology 3 Built-In Powered Subwoofers",1,7255
can you turn off the mouse light?? [SEP] Cooler Master Devastator - LED Gaming Keyboard and Mouse Combo Bundle (Blue Edition),0,7256
Does the pioneer stage 4 dex-p99rs have bluetooth capability? [SEP] Pioneer DEX-P99RS Stage 4 Reference Series CD Receiver,0,7257
Can I be the next Casey Neistat if I purchase this camera? [SEP] Canon Digital SLR Camera Body [EOS 80D] with 24.2 Megapixel (APS-C) CMOS Sensor and Dual Pixel CMOS AF - Black,1,7258
Are the bags filled with actual corn? [SEP] PROLINE NFL Pittsburgh Steelers 2'x4' Cornhole Board Set - Vintage Design,1,7259
Is this Removable?  I'd love to get this but we rent and eventually I'd have to get it off. [SEP] BERRYZILLA Put ME Down Decal Toilet Bathroom Seat Vinyl Sticker Sign Reminder for Him (Come with glowindark Monster switchplate Decal) Stickerciti Brand,0,7260
Did anyone else receive a box -- too yuge by even Amazon standards --with a Slovenian woman and her son inside? They are locked in my bathroom! [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,7261
does it come with the water bucket [SEP] The Famous Drinking Bird,0,7262
Is there a vegetarian version? [SEP] Think Geek Canned Unicorn Meat,0,7263
Does the light also disinfect? [SEP] GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,1,7264
What the heck! What's up with this. Why is there a can of corn pictured????? [SEP] Green Giant Salt Free Naturally Sweet Sweetcorn 340g,1,7265
Can i use it to extinguish my butt hole? [SEP] Kidde FA110 Multi Purpose Fire Extinguisher 1A10BC 1 Pack,1,7266
does this have an  automatic shutoff feature [SEP] AdirChef Grab N' Go Personal Coffee Maker with 15 oz. Travel Mug Black/Stainless Steel,0,7267
Doesn't work as advertised and cannot be returned. What's going on amazon? [SEP] DUDE Dash Button,0,7268
If i buy this product will i look bored and harassed like the gal in the product photos? [SEP] Colore ProVisible Graphite Transfer Artist Paper 9x13 - Boldly Create Art With Reusable & Erasable Carbon (50 Sheets),1,7269
Will this pepper make me more popular with the ladies? Because McCormick's hasn't done much to help my love life. [SEP] Watkins All Natural Gourmet Spice Tin Ground Black Pepper 12 Ounce,1,7270
is the orion 4.5 star blaster better than celestron 127eq powerseeker telescope? what would you recommend i cannot decide? i thought that diameter is all that matters but how about the mirror and lens quality of this? [SEP] Celestron PowerSeeker 127EQ Telescope,0,7271
Does it really glow in the dark? [SEP] The Mountain Adult Unisex T-Shirt - Three Wolf Moon Classic,0,7272
will is make my ass feel good? [SEP] Sharp Provolone Piccante Cheese (Whole Wheel) Approximately 11 Lbs,1,7273
Could it fit a Moen 90 degree design bath spout? [SEP] YOO.MEE Pets Shower Attachment Quick Connect on Tub Spout w/Front Diverter Ideal for Bathing Child Washing Pets and Cleaning Tub,0,7274
Does pirate hooker hair get stuck in the rollers [SEP] Hoover Cruise Cordless 22 Volt Lithium Ion Lightweight 2 in 1 Stick and Hand Held Vacuum Cleaner BH52210PC,1,7275
Why won't you ship this to sweden? Us vikings want a easy way into Valhalla [SEP] Wilton 710-5521 Metallic Color Mist 1.5 oz Silver,1,7276
Seen them for $14.99 in target and Wal-Mart why are these so much more is there a difference? [SEP] WowWee Fingerlings - Interactive Baby Monkey - Bella (Pink with Yellow Hair) By WowWee,0,7277
Is this a boys shirt or a mens sized shirt? [SEP] Thrasher Magazine Flame Logo T-Shirt - Large- Black,0,7278
he's not smiling? [SEP] Smiling Asian Teenage Boy Wall Decal Wallmonkeys Peel and Stick Graphic (12 in W x 9 in H) WM258625,1,7279
Why am I lonely? [SEP] Personalized Name Vinyl Decal Sticker for Car-truck- Laptop-netbook- Window C.,1,7280
How many microns thick is the gold plating? [SEP] Gold Bitcoin 2019 Commemorative Celebrate The Bitcoin Lightning Network!,0,7281
Is the one for 13 the same or no? [SEP] WWE Championship Replica Title Belt (2014),0,7282
Is the snake infused with performance-enhancing drugs? [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs,1,7283
How do i as a parent cope with the beautiful sounds of the drums that my children make? is the answer ear plugs? whiskey? selective hearing? [SEP] Mendini by Cecilio 3-Piece 16-Inch Black Junior Drum Set MJDS-3-BK,1,7284
Has this device Alexa taking the place of God?! [SEP] Echo Spot - Smart Alarm Clock with Alexa - Black,1,7285
Do these come in white? I really want something white to wear with white lingerie after inauguration ball.. [SEP] Ivanka Trump Women's Issa Brown Leather/Stretch Boot 6 M,0,7286
I really wanted to buy this until I saw that there was a mouse inside someone's bag I would panic ! Did this happen to anyone else? [SEP] Dr. Elsey's Ultra Premium Clumping Cat Litter 40 pound bag ( Pack May Vary ),1,7287
Can I use these to replace my spark plug cables? I moved my battery to the trunk and these are long enough for my 4 cylinder diesel engine. [SEP] AudioQuest Diamond 16m (52.49 feet) Braided HDMI Cable,1,7288
Can I return it? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,7289
Are you allowed to use a note 7 on board? [SEP] 2016 Santa's Sleigh,0,7290
"Do you have any ""make america native again"" hats? [SEP] Make America Great Again - Donald Trump 2016 Campaign Cap Hat (002) Red",0,7291
Will spider-man's web-slings hold onto the sky or will this finally be a serious spider-man game. [SEP] Marvel's Spider-Man - PlayStation 4,1,7292
My question is packaging-got this for a gift and the box wasn't sealed some scratches on the base the user manual looks worn is this normal? [SEP] ICE Orb Levitating/Floating Wireless Portable Bluetooth Speaker,0,7293
my head size is 56 or 6 7/8 [SEP] Russian Winter Hat *Shapka-Ushanka*BLACK*Size L (metric 60),0,7294
How many milligrams of caffeine does this drink have & is there a warning label on the can ?  Is the hemp harvested in the United States or imported ? [SEP] Rocky Mountain High Hemp Energy Drink 12-Fluid Ounces 12 Pack,0,7295
What country are these hats made in? [SEP] Besti Make America Great Again Donald Trump Slogan with USA Flag Cap Adjustable Baseball Hat Black,0,7296
Is the Hillary ornament made from sour grapes? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,7297
Has anyone successfully hunted vampires with this? I'm wondering if it will work or should I just purchase the traditional stake and cross?  Thanks [SEP] Zombie Vampire Blood Armblade Sword,1,7298
Who manufactures this gauze? [SEP] Boxing MMA Hand Gauze - 50 Pack,0,7299
Are they pet safe? [SEP] Indoor Snowball Fight SNOWTIME ANYTIME 40 pk,0,7300
Will this safely and effectively charge an Ipad air 2? [SEP] Anker PowerCore 20100 - Ultra High Capacity Power Bank with 4.8A Output PowerIQ Technology for iPhone iPad and Samsung Galaxy and More (Black),0,7301
Why should we avoid sellers (scalpers) like House of Tech or Dexilant? [SEP] EVGA GeForce GTX 1080 FTW GAMING ACX 3.0 8GB GDDR5X RGB LED 10CM FAN 10 Power Phases Double BIOS DX12 OSD Support (PXOC) Graphics Card 08G-P4-6286-KR,0,7302
Is this pillow hard has a rock? [SEP] Hotel Comfort Premium Bamboo Memory Foam Pillow King Size - Set of 2. Ultra Cool Hypoallergenic Washable Bamboo Cover USA Designed,1,7303
How soft is this t-shirt? [SEP] Bernie Sanders for President Feel the Bern Men's T-Shirt & Sticker Medium,0,7304
When I wake up in this thing how many years in the future will I be? [SEP] Relaxman Relaxation Capsule,1,7305
were is this made? [SEP] Make America Great Again Trump 2016 Unisex-adult Adjustable Hat Red,0,7306
Would my 18 inch alienware plus cooling pad and acc fit in this bag?? [SEP] Timbuk2 Robin Pack Surplus One Size,0,7307
can i play with it ??? [SEP] S.H. Figuarts Spider-Man (Homecoming) Approximately 145 mm ABS & PVC painted movable figure,1,7308
Will this protect my face/eyes when weed eating ..... It takes about 1 hour to do so. [SEP] UVEX by Honeywell Bionic Face Shield with Clear Polycarbonate Visor (S8500),1,7309
Is there any way to make it electric power [SEP] U.S. Marines M14 Airsoft Rifle,1,7310
Do you need a license for this? [SEP] Red Dragon BP 2512 SVC 400000 BTU Weed Dragon Backpack Propane Vapor Torch Kit with Squeeze Valve,0,7311
Can this be stored upright? [SEP] Greenworks Pro 80V 21-Inch Cordless Lawn Mower Battery Not Included GLM801600,0,7312
Is it invisible because I can't see it? [SEP] Audemars Piguet Jules Grand Complications mechanical-hand-wind mens Watch (Certified Pre-owned),1,7313
Does no one care about the amount of scotch the actors in the video are drinking? Like full glasses of scotch. [SEP] Royal Decanters Sailing Ship Set - Stainless Steel Spigot Liquor Dispenser - 4 Etched World Map Glasses - for Brandy Tequila Bourbon Scotch Rum -Alcohol Related Gifts for Dad (1000ML),1,7314
Why is the list price claimed to be $216 when it's only $160 directly from Games Workshop? [SEP] Games Workshop Warhammer 40000: Dark Imperium Boxed Set,0,7315
Can you eat this as a side dish? [SEP] Xbox One S 500GB Console - Halo Collection Bundle [Discontinued],1,7316
How do you get them off? [SEP] Ivanka Trump Womens ISSA,0,7317
i need to know who you purchased this from because i know for a fact it was available for a much lower price and prime shipping? [SEP] Premium Cocktail Shaker Bartender Kit -24 Ounces Bar Set Built-in Strainer With Muddler Mixing Spoon Measuring Jigger and Ice Tong Plus Cocktail Recipes - Bar Tools for Martini Drink Mixer Barware,0,7318
As a woman can I purchase this item all by myself? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,7319
seeker of enlightenment [SEP] Hutzler 571 Banana Slicer,0,7320
Aren't animals in cages all their life for this? Sad [SEP] Kopi Luwak Direct Wild Kopi Luwak Coffee 2.4 oz / 70 Grams,1,7321
Does this support Teletext and will I need to turn less pages? Thanks [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,0,7322
Is this a magic carpet? [SEP] Echo Show - 1st Generation Black,1,7323
"Will this item make me the King of Westeros? [SEP] Game of Thrones: Iron Throne 7"" Replica",1,7324
Is there mercury or lead in these? [SEP] ATS fidget toy Metallic color American Hand Spinner best metal ultra fast metal Spinner High Speed Brasshand spinners best quality Toys Stress and Anxiety Relief Toy,0,7325
Where is this dress made? [SEP] Ivanka Trump Women's Ponte Sleeveless Side Ruched Starburst Dress,0,7326
Well there be more waves coming out for this set [SEP] Dragon Ball Super - Dragon Stars Super Saiyan Vegeta Figure (Series 2),1,7327
"Will I be able to summon my drinking friends with this? [SEP] Giant Frog Conch Sea Shell Blowing Blow Beach 7""",1,7328
Did Putin approve this? [SEP] W4W Trump - Make America Great Again 3D Embroidery American Flag Baseball Cap Camo,1,7329
"Do you offer different sizes?  We have a lot of stuffed animals and a larger bag big enough for a bigger child to sit on would be perfect. [SEP] Creative QT Stuffed Animal Storage Bean Bag Chair - Standard Stuff 'n Sit Organization for Kids Toy Storage - Available in a Variety of Sizes and Colors (27"" Grey Floral)",0,7330
