sentence,label,idx
How many in a pack? [SEP] Two Dollar Bills - TWO (2) Consecutive Real Uncirculated and Rare $2 Bills in Collectible Currency Holder (Mint Condition),0,6668
Is this a Level A Hazmat suit? [SEP] turelar Adapter Splitter Charging Cable Accessorie,1,16006
Do i get a $10 credit with the digital version? [SEP] Super Smash Bros. Ultimate,0,10254
This might be a stupid question but let's just say if the attacker is holding you and you use this would there be any transferance from the stun gun? [SEP] VIPERTEK VTS-880 - 30 Billion Mini Stun Gun - Rechargeable with LED Flashlight Pink,0,12782
Does this sword trust me enough to let me use its true power? [SEP] Bleach Renji Abarai's Zanpakuto REPLICA Sword,1,6313
Can you clip them onto headbands? [SEP] BAOBAO Cat Fox Long Fur Ears Hair Clip Headwear Cosplay Halloween Costume (Light Purple),0,3386
Is this product safe for use on pregnant woman? [SEP] Ole Henriksen Truth Serum Collagen Booster 1.0 Fluid Ounce,0,2440
What about warranty ? [SEP] Samsung Galaxy S4 Zoom 16MP Camera Android Smartphone - White (International Version),0,11915
Is this made in America? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,8251
If I invade a third world country can or better yet will I be able to rise to power only having this knife? [SEP] MTech USA MT-20-39 Fixed Blade Knife Black Clip Point Blade Black G10 Handle 14-Inch Overall,1,885
How you turn the Allen wrench? [SEP] Wenger 16999 Swiss Army Knife Giant,0,12104
"Will 4 of these beat my ps4? i want to quickscope trickshot and join faze clan. will this also bake my potato? [SEP] EVGA GeForce GTX 980 Ti 6GB HYBRID GAMING ""All in One"" No Hassle Water Cooling Just Plug and Play Graphics Card 06G-P4-1996-KR",1,5389
what the heck is supposed to be this? [SEP] ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,1,2135
Did the Power Armor Edition go up for preorder yet? [SEP] Fallout 76 - PlayStation 4,0,3214
can i get a refund i bought this for 12 dollars and it didnt fir then it went down in price! can i get my 12 dollars back!?!?!!!!? [SEP] Deluxe Novelty Latex Rubber Creepy Funny Yellow Duck Head Mask Halloween Party Costume Decorations,0,4367
If they are seedless where did you get seeds? [SEP] Clementine Tree Orange Tree Certified 5 Seeds #3288 Item UPC#636134972915,1,1280
does it come with the dog? [SEP] Backseat Pet Barrier,1,18939
Is the ring metal [SEP] CrazyCatCos Cosplay Ring Lightning Logo Prop Alloy Ring (Flash),0,11856
Are you sure it's safe around 13 year olds? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,10407
$75 a gallon...  wtf?! [SEP] Tuscan Dairy Whole Vitamin D Milk Gallon 128 oz,1,8674
Is there a return policy or do we have to keep it for four years once we realize how overhyped and useless it really is? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,10697
Is the any measures taken so the frog doesn't melt during summer delivery? [SEP] Wizarding World of Harry Potter Chocolate Frog Includes Hogwarts Wizard Card,1,6204
Does he slice in half? [SEP] Star Wars The Black Series Episode 8 Supreme Leader Snoke,1,10032
what size is this? Dimensions [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,7378
does it work? [SEP] BLACK 7 INCH MAN & WOMAN BACK TO BACK BREAK UP CANDLE,0,10596
What makes this slicer (the 571) better than slicers 1 through 570? [SEP] Hutzler 571 Banana Slicer,0,418
What is shulk really feeling? [SEP] Xenoblade Chronicles 3D - New Nintendo 3DS,1,15577
"What color socks come with these glasses? [SEP] Amscan 2-Color Asymmetric Glasses 5.6"" x 6.5"" Neon Green/Hot Pink",1,15328
Will the Hutzler 571 accommodate a well-endowed banana and if not is a companion banana stem shortening device available? [SEP] Hutzler 571 Banana Slicer,0,16273
must you carry your phone with you when running to get GPS? [SEP] Apple Watch Series 1 Sport 42mm Space Gray Aluminum Case with Black Sport Band,0,1538
If I drink this will I pass a drug test? [SEP] Rocky Mountain High Hemp Energy Drink 12-Fluid Ounces 12 Pack,1,2453
serious question \ what type of meat is this does it taste good? will i shit rainbows and cum rainbows and pee rainbows and hear rainbows and see rai [SEP] ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,1,1411
Will this hoodie help me become a famous youtuber? [SEP] Mooncolour Mens Novelty Color Block Hoodies Cozy Sport Autumn Outwear  0163_black US X-Large,1,3790
Can this oil help bring money to me? [SEP] Come to Me Oil 1/2 oz For Hoodoo Voodoo Wiccan Pagan & Conjure Spells,1,8763
Can I set it up so that I get an e-mail for when I can pre-order? [SEP] Super NES Classic,0,7705
"my grandson is 6 and he is 43"" tall. Is he to big for this? [SEP] Peg Perego Case IH Magnum Tractor/Trailer",0,15045
I mixed 5 tbsp to 1.2 gallons of water sprayed it on the leaves and NOTHING died. What am I doing wrong??? [SEP] Compare-N-Save Concentrate Grass and Weed Killer 41-Percent Glyphosate 1-Gallon,0,14214
will this work with my mac? [SEP] AmazonBasics Wireless Mouse with Nano Receiver,0,6788
So I'm guessing if the game is designed for higher accuracy WHEN aiming this isn't going to help much. Is that right? [SEP] HIPSHOTDOT LED Aim Assist Gaming Accessory for PS4 PC Xbox One Xbox One X Works with Fortnite Call of Duty Controller,0,3065
if i fake diarrhea will these get me out of a traffic ticket? [SEP] Loftus International Stink Bombs - Pack of 36,1,10924
Does this attract panthers and big cats? I was told this could make you irresistible to large predators. [SEP] Klein UPC Obsession for Men-OR EMAIL for Any Other PERFUMES-100% Authentic & Original-No Exceptions 4.0 Gold,1,4456
Do the little people come with the doll house? [SEP] Fisher-Price Little People Surprise & Sounds Home,1,14202
Conflict of interests - Amazon should remove from site! [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,15671
Where is Padme? Is she all right? [SEP] LEGO Star Wars Darth Vader Transformation 75183 Building Kit,1,17782
Do you sell just the kids? [SEP] Genuine Joe Fire-Safe 3-Gallon Ashtray Receptacle,1,18417
Does she comes with it? [SEP] Oumers Surfing Mouth Mount Water Sports Accessories for Parachuting Swimming Rowing Surfing Skiing Climbing Running Diving Sports For GoPro Hero HD Hero 4 Silver Black Hero 3+ Hero 3 Hero 2 Hero 1 GoPro Camera Accessories,1,8156
is it real or man made? [SEP] Selenite Skyscraper (1pc),0,17244
Is it compatable with my girlfriend? [SEP] Test,1,16350
"I'm trying to wrap my box spring completely because my cover has holes in it.. Would 3 rolls be enough? [SEP] Double Bond Real Thick (11 Mil) Duct Tape Multi Pack Heavy Duty Duct Tape Roll 1.88"" x 35 yds Silver 3 Rolls",0,14970
Will it connect to my Batman utility belt and fight crime without falling off? [SEP] Bluetooth Speakers TaoTronics Stereo 20W Wireless Portable Speaker (Dual 10W Drivers Dual Passive Subwoofers Strong Bass Aluminum-Alloy Bluetooth 4.0 Built-in Microphone),1,236
"The description says ""4wd wheels"" Is this actually four wheel drive? [SEP] Peg Perego Case IH Magnum Tractor Ride On with Trailer Pink",0,11119
What age do you have too be [SEP] Balai Fidget Spinner Toy Glow in the Dark Hand Spinner Fluorescence Stress Reducer Relieve Anxiety and Boredom,1,8898
If Ike fights for me does this automatically make us friends? [SEP] Ike amiibo - Japan Import (Super Smash Bros Series),1,14911
Will this keep me from getting shot while on my morning run in my black neighborhood? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,4524
Does this have a brand name? Who makes this? [SEP] Minch Polka Dot Diaper Bags-LD13 Baby Fashionable Polka Dot Diaper Bags Backpack Designer - for Girls Dads Twins Mom-Changing Pad (Coffee),0,12332
Is this light enough for a cake topper? [SEP] Marvel Avengers Thor Battle Hammer,0,6986
Does anyone know if this will be a limited release console bundle? So say in a year from now will they stop making them? [SEP] PlayStation 4 Console - Destiny Bundle [Discontinued],0,8617
Will this snake become a dragon? [SEP] DE-Realistic Rubber Black Mamba Snake Toy Garden Props 52 Inch Long,1,15209
How high do they come up the calf ? (depends on foot and leg) the distance toe to heal and the distance from heal to top. thanks (have a great day!) [SEP] Gold Toe Men's Multi Cotton Crew 656s Athletic Sock (6 & 12 Packs),0,4021
Will this brush work with modge podge glue? [SEP] Wooster Brush Paint Brush Q3108-2 Softip Paintbrush 2-Inch White,0,7519
Is this made in china? [SEP] Telafu Long Lasting Waterproof Repair Discolored Lipstick£¬Wild Vegetables Lipstick£¬Temperature Change Lipstick (Light Color),0,18725
Will this ornament go on a Victory Tour and expect me to pay for it?  Will we all be required to raise our arms in salute? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,18672
"If this biscuit joiner were a super hero who would it be? [SEP] Chicago Electric Power Tools 4"" Plate Joiner",1,18611
What color is the farts? Is it green?? [SEP] Little Stinker The Original Bag of Unicorn Farts Cotton Candy Funny Novelty Gift for Unique Birthday Gag Gift for Friends Mom Dad Girl Boy Grandson Stocking Stuffer While Elephant Christmas,1,7839
Does this watch come with an attorney to cover my legal fees as I proceed with my divorce and life as a homeless man.  I could cover the cost of the. [SEP] Audemars Piguet Jules Grand Complications mechanical-hand-wind mens Watch (Certified Pre-owned),1,6772
Is this a gas unit ? [SEP] Goodman Goodman 3 Ton 14 SEER Heat Pump - R410A GSZ140361,0,16966
Can you replace the batteries in these? [SEP] WowWee Pinkfong Baby Shark Official Song Cube - Daddy Shark,0,3075
Does child included [SEP] Melissa & Doug Ninja Role Play Costume Set (4 pcs) - Tunic Pants Hood Soft Sword,1,6773
is it free shipping [SEP] Rock Ridge Magic Money Maker Magic Trick (Pack of 1),0,12520
Does this toy contain toxic materials? [SEP] Skip Hop Bandana Buddies Baby Activity and Teething Toy with Multi-Sensory Rattle and Textures Monkey,0,12281
this item is really from neca [SEP] NECA Guardians of The Galaxy Body Knocker Dancing Groot Figure,0,9868
Does the girl in the pictures come with the sack? [SEP] Jaxx 7 ft Giant Bean Bag Sofa Charcoal,1,12589
How lazy can you be?!?!?!?! [SEP] DUDE Dash Button,1,18770
"will this take me to hell? Asking for a friend.... [SEP] StickerJOE Ticket to Hell Funny Cool Sticker 3.5"" X 2""",1,5344
How install led lights on pool table [SEP] Biltek 6' ft Cool White Man Cave Bar Pool Table LED Lighting Strip + Dimmer + Remote + Wall Plug 110V - Sports Memorabilia Bar Theatre Room Liquor Cabinet Wine Cellar Dart Board Waterproof 110V-220V,0,2700
dose [SEP] Slappy From Goosebumps Standard Upgrade Dummy,1,14387
can it kill mosquitoes?? is it accurate on the fly [SEP] SKELL INC. Bug-A-Salt Camofly 2.0 Insect Eradication Gun,1,8762
Does the fragrance clash with the original mint-flavor Tic Tacs?   I like to move in close if you know what I mean. [SEP] Trump Success Eau de Toilette Spray for Men 3.4 Fluid Ounce,1,300
Why do they not ship to uae [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs,0,7871
Does the earclip read heart rate variability? And how many brainwave channel sensors are on the headband [SEP] NeuroSky BrainLink Pro: Focus Training Meditation Guide and Brain Games,0,9865
Does it dry on cake pops or smear [SEP] Wilton 710-5521 Metallic Color Mist 1.5 oz Silver,0,12804
Has any women attracted any men? [SEP] Pheromones For Women Pheromone Perfume Spray [Attract Men] - Elegance Extra Strength Human Pheromones Formula by RawChemistry (1 Fl. Oz Spray),1,17065
how long does a 2-ounce bottle last? [SEP] PooPourri BeforeYouGo Toilet Spray 2 oz Bottle Original Citrus Scent,0,7931
My item is not working!! Who do I contact about this problem? [SEP] Let's Go Fishin',0,14215
will batman come if you shine the bat sign? [SEP] Crazy Case Batmobile Tumbler Iphone 5&#xFF0F;iphone 5s,1,18555
Can I extract DNA from these dinosaurs to grow real dinosaurs? [SEP] Vinyl Minature Dinosaurs (100-Pack),1,13441
Would this be okay to wear with glasses for just walking around a convention center? [SEP] SZCO Supplies Brass Crusader Helmet,1,14518
Is this vur-on-ni-ka? 😂 [SEP] VIPERTEK VTS-880 - 30 Billion Mini Stun Gun - Rechargeable with LED Flashlight Pink,1,5885
does this skirt need a tulle petticoat or anything else under it to make it lift a bit or does the fabric do this on it's own? [SEP] Alaroo Women's 3D Piano Printed Pleated Sweet Midi Skirt S,0,2069
does the shealth come w/ the blade ? [SEP] Cold Steel 95ES Assegai Long Shaft with Sheath,1,18993
Can I use this to record videos when the car is turned off so that I track any suspicious activities? [SEP] Dash Cam by Fliiners Mini LCD Car Dvr Camera Recorder with FHD 1080P Motion Detection Loop Recording Wide Angle for Cars,0,4751
is lt real [SEP] Set of 100 Million Dollar Bills,1,5062
how long did it take to get her??? Bc I need her 4 Christmas. [SEP] May God Bless You Little Grace Anatomically Correct So Truly Real® Lifelike Realistic Newborn Baby Doll 15.5-inches by The Ashton-Drake Galleries,1,9475
Does it have a potato pealer? [SEP] Wenger 16999 Swiss Army Knife Giant,0,9635
What is the language of this game version? [SEP] PlayStation 4 Pro 1TB Limited Edition Console - Marvel's Spider-Man Bundle [Discontinued],0,3740
"Will this be available again or has it been discontinued? [SEP] 7 Chakra Rose Quartz Wand 6""-8"" - Reiki Healing rose quartz Healing wand",0,17064
Does it repel people? [SEP] Repel 100 Insect Repellent Pump Spray 4-Ounce,1,11503
Is the cat giving me the bird?  lol [SEP] Best Cat Mom Ever Funny Cat Gifts Coffee Mug Ceramic 12oz- Unique Novelty Gift Idea for Cat Lovers -Perfect Birthday or Christmas Present for Women - Rude Sarcastic Grumpy Cats Lady Mugs Memes Tea Cup,1,6968
There are millions of people trying to get this and a limited number available. No scam folks we just weren't the lucky ones who got one. [SEP] Get Packing! by JetBlue,0,2965
If I buy this game will you fight me? [SEP] Mortal Kombat Komplete Edition - PC,1,14443
Does this particular model have time machine? [SEP] Apple iMac MC813LL/A 27-Inch Desktop (OLD VERSION),1,3508
Is the 571 old testament or new? [SEP] Hutzler 571 Banana Slicer,1,5437
When will the item be restocked? [SEP] Rubie's Adult Jurassic World T-Rex Inflatable Costume,0,15972
Will it fit in the back of my geo metro? [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,1,14832
is this sword made by musashi [SEP] Ace Martial Arts Supply Handmade Japanese Shirasaya Samurai Katana Sharp Sword-Musha (Burgundy),1,9638
Does the child come with the product? [SEP] Fisher-Price Harley-Davidson Tough Trike [Amazon Exclusive],1,3394
can a human fit in them? [SEP] 36 Inch Giant Latex Balloons Pirmary Colors,1,5038
were are proctor silex products made ? [SEP] Proctor-Silex 33043 4-Quart Slow Cooker,0,12302
Will this charge a Dell xps 13 laptop [SEP] Anker PowerCore 26800 Portable Charger 26800mAh External Battery with Dual Input Port and Double-Speed Recharging 3 USB Ports for iPhone iPad Samsung Galaxy Android and Other Smart Devices,0,7594
Does the auto-off feature restart whenever the weight changes or is it a fixed 2min you're out of luck after that? Will it resume where it quit? [SEP] Digital Food Scale/Kitchen Scale/Postal Scale - Weigh in Pounds Ounces Grams - Precise Weight Scale 1g (0.01oz) to 11 lbs - Batteries Included,1,400
Is this watch better then the 38mm one? [SEP] Apple Watch Series 1 Sport 42mm Space Gray Aluminum Case with Black Sport Band,0,17896
How often do you apply this oil on skin or objects? What is the longevity? [SEP] Personal Power Oil 1/2 oz Hoodoo Wiccan Pagan Voodoo,0,8902
Is this made of aluminum or stainless steel? [SEP] Marvel Legends Captain America 75th Anniversary Metal Shield,0,10347
Really? In case I forget where the toilet is?? [SEP] GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,1,1321
How can i get it to get shipped to France? [SEP] SZCO Supplies Brass Crusader Helmet,0,17667
Why is the sky blue? [SEP] CRKT Shrill Fixed Blade Knife with Sheath: Light Weight Double Edged Ti Nitride Finish Resin Infused Fiber Handle Leather Sheath with Boot Clip 2075,1,9034
Will this dock with my starship in space? [SEP] ASUS RT-AC5300 AC5300 Tri-Band WiFi Gaming Router MU-MIMO AiProtection Lifetime Security by Trend Micro AiMesh Compatible for Mesh WiFi System WTFast Game Accelerator,1,12536
Will it work at elevations above 8000 ft? And if so what altitude will it stop working at? [SEP] Mr. Heater F232000 MH9BX Buddy 4000-9000-BTU Indoor-Safe Portable Propane Radiant Heater,0,8475
Does it come with lube or do I purchase that separately? Asking for a friend [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs,1,13791
Is the money real [SEP] Rock Ridge Magic Money Maker Magic Trick (Pack of 1),1,9425
Can i see ufo's clearly with these? at night specifically. [SEP] Occer 12x25 Compact Binoculars with Low Light Night Vision Large Eyepiece High Power Waterproof Binocular Easy Focus for Outdoor Hunting bird watching Traveling Sightseeing Fit For adults and kids,1,10506
Any issues using this device in a smoker? [SEP] Ivation Long Range Wireless Thermometer - Remote BBQ Smoker Grill Oven Meat Thermometer - Monitors Food from Up to 300 Feet Away (Large Black),0,5682
Are these the common house crickets acheta domestica or a foreign asian cricket? [SEP] Crick-ettes Sampler Gift Pack- Sour Cream & Onion Bacon & Cheese & Salt N' Vinegar by Hotlix,1,17155
how big is it? [SEP] Bruder Snowmobile with Driver & Accessories,0,11488
How far they use teleport? usa and china does it work that way? [SEP] AmpliFi HD WiFi Mesh Router and Teleport by Ubiquiti Labs Plug-and-Play Hardware VPN Mesh WiFi System Secure and Encrypted Internet Connection from Anywhere,1,4503
Approximately how many peppers is this equivalent to [SEP] The Reaper Puree - Net Wt. 2 FL Oz,0,18880
Does this come with aids [SEP] Rolex Women's 116576  Daytona Platinum  Diamond Bezel Diamond Pave Dial Watch,0,5810
How many ships are allowed in a fleet? [SEP] Halo: Fleet Battles Covenant Core Battle Group Upgrade HFCV03,0,12193
Is this sold as a set or single [SEP] Sector 9 Top Self Nine Balls Skateboard Wheel Blue 70mm 78A (Pack of 4),0,18419
I've heard this works well in a rural setting where there is no plumbing.  Can you take it to the outhouse to break down the solids as they come out? [SEP] Hutzler 571 Banana Slicer,0,690
"Can I connect it to my Batman utility belt and fight crime? [SEP] Gotham Steel 9.5"" Fry Pan with Ultra Nonstick Titanium and Ceramic Copper Coating by Chef Daniel Green Dishwasher Metal Utensil and Oven Safe",1,7806
How long and how wide is this vehicle? [SEP] PAW Patrol Mission Paw - Mission Cruiser - Robo Dog and Vehicle Ages 3 & Up,0,14871
Is this able to be left out in all weather?  How long does the bulb and cartridge last? [SEP] DynaTrap DT2000XL Extra-Large Insect Trap 2 UV Bulbs 1 Acre Coverage Black,0,4991
Is it worth buying or is it a piece of crap? [SEP] Zombie Hunter Blood Splatter Samurai Sword NEW,1,7814
Why does it have the drop down at the top [SEP] Louisville Slugger WTLW3AMIXB1634 Genuine Series 3X Ash Mixed Baseball Bat 34 inch/31 oz Natural,0,2256
Does Johnny Depp use these? [SEP] 5 Packets Rizla Liquorice Cigarette - Tobacco Rolling Papers,1,15351
I wrote a book about a guy named timberwolf. think he would look cool wearing this? http://www.amazon.com/timberwolf-tom-julian-ebook/dp/b011jvqc0a [SEP] The Mountain Adult Unisex T-Shirt - Three Wolf Moon Classic,0,3188
"Does this tablet actually shoot fire? my grill is broken and i really wanted to make a steak tonight. steak is my favorite food! yum yum! [SEP] Fire Tablet with Alexa 7"" Display 8 GB Black - with Special Offers (Previous Generation - 5th)",1,7863
Can someone give the girl in the ad some food? She looks like she's under-nourished . [SEP] MOSISO Plastic Hard Shell Case Cover Compatible MacBook 12 Inch Retina Display Model A1534 (Version 2017/2016/2015) Crystal Clear,1,18644
"Don't see it listed What have you found to be maximum  ""reliable"" range for control ?   We need to replace our old remote outlets that we use at 60 ft [SEP] Etekcity Remote Control Outlet Kit Wireless Light Switch for Household Appliances Pair Freely Up to 100 ft. Range FCC ETL Listed White (Learning Code 5Rx-2Tx)",0,2201
"I'm 5'7"" 177 lbs. will a medium fit well or do these run baggy/big ???   should i go with small ??? [SEP] Jed North Bodybuilding Stringer Gym Tank Top Singlet Racerback",0,15981
Is it useful for hunting demons? I seem to have a demon problem and no other wepons are working. [SEP] Sharp Provolone Piccante Cheese (Whole Wheel) Approximately 11 Lbs,1,4055
"Tell your ""friend""  aka you ;°)   my friend said don't do it! she said it will get stuck up there!!! weird my friend too had the same thought as your [SEP] Accoutrements Yodelling Pickle",1,18062
Can you realy do magic with it like to make things float in air [SEP] Wrights 882131 Clear Invisible Thread 500 yd,1,13826
can this kill a zombie? [SEP] Banner Knives Ti-G10 Fixed Blade Survival Knife with Titanium Coated Blade and G10 Handle,1,7398
I was gonna get it but this dude scared me [SEP] JH DESIGN GROUP Mens Chevy Corvette Embroidered Cotton Twill Jackets (Large CLG7-Black),1,7430
Can you fly with this? [SEP] Portable Charger RAVPower 10000mAh Power Bank Ultra-Compact Battery Pack with 3.4A Output High Speed Charging Dual iSmart 2.0 USB Ports Portable Battery Charger for iPhone iPad and More [Updated],1,18654
Item used - like new the factory sealed is the original box??????? [SEP] ASTRO Gaming A40 TR Gaming Headset for PC Mac - Black (2017 Model),0,9090
Does this colonge help men get girlfriends I ask because I don't have a girlfriend I'm still single [SEP] Jovan Musk By Jovan For Men. Aftershave Cologne 8 Ounces,1,4191
Can I eat it on a patty [SEP] Echo Dot (2nd Generation) - Smart speaker with Alexa - Black,1,207
Will I want to curl up in the fetal position lock myself up in the closet and call my mom for comfort as much with the xbox one version? [SEP] Dark Souls II: Scholar of the First Sin - Xbox One,1,5606
First i do not have bed bugs just want to know if i could use it as a defense against any futuredemons attacks? [SEP] Bed Bug Killer by EcoRaider 16 oz Fast and Sure Kill with Extended Residual Protection Natural & Non-Toxic Child & Pet Friendly,1,7823
Does it display 8K resoultion? [SEP] AudioQuest Diamond 1m (3.2 feet) Braided HDMI Cable,0,15786
can this cut a banana? Becuase I am very hungry [SEP] CyberpowerPC Gamer Ultra GUA3100A Gaming Desktop - AMD FX-4300 Quad Core 3.8GHz 8GB DDR3 RAM 1TB HDD 24X DVD AMD R7 240 2GB Windows 10 Home,1,12335
So you spray it on & it turns into a yellow bandaid with a blue cartoon character? (Only kidding; sleep deprived.) [SEP] 100% Natural First Aid Spray - Relief For Minor Cuts & Bruises Stings Bites Rashes Sunburn & Skin Irritation - 'Make It Better!' by Vi-Tae® 4.46oz,1,907
Can you actually summon Shenron with these? [SEP] DragonBall New Z Stars Crystal Glass Ball 7pcs with Gift Box Large 76MM in Diameter,1,6116
Is there suposed to be green algae for the shrimps food inside? I see literally no algae. Have they ready ate it all? I jusy got it today. [SEP] EcoSphere Closed Aquatic Ecosystem Small Sphere,1,13889
Does Hutzler make a sharpener for this product? [SEP] Hutzler 571 Banana Slicer,0,6150
Lol [SEP] TOMY Sonic Boom Plush Sticks Small,1,1669
Are the blades removable? [SEP] Star Wars The Black Series Kylo Ren Force FX Deluxe Lightsaber,0,1375
For the 10k that does include the woman in the picture correct ? [SEP] Kobert Exercise Armband (Blue) - for iPhone 6 Plus 6S Plus 6 5 5s 5c Samsung Galaxy 6 S6 S5 S4 LG G2 G3 G4 + Key & C/Card Pockets Earphone Holder - 2 Pack,1,6189
Is it hard plastic [SEP] MGPS Black Guy Fawkes Anonymous V for Vendetta Halloween Costume Mask,0,4193
Can you use this to toast bread ? [SEP] Fitbit Blaze Smart Fitness Watch Black Silver Large (6.7 - 8.1 inch),1,6315
Where is this made? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,16454
What is the real release date of this game?? [SEP] Horizon Zero Dawn - PlayStation 4,0,1647
Isnt it to big? [SEP] Nintendo Amiibo - Ridley - Super Smash Bros. Series - Nintendo Switch,0,14310
how the filtration system works does it have a pump? [SEP] Transparent AquariumRemote Control Colorful LED Betta Fish Tank with Air Pump and Filtration SystemIntelligence Micro 360 Degree Landscape Aquaponics Ecosystem for DIY Home Office Decoration,0,18788
Is there a reason the price keeps skyrocketing beyond belief? Why overprice it by 5x or 10x instead of 1000x? Why not a gajillion dollars? [SEP] Made In USA Electric Folding Scooter - URB-E Black Label Edition,1,5841
If I wanted to become a masked vigilante could I do it with this bow? [SEP] Southland Archery Supply SAS Rage 70 Lbs 30'' Compound Bow Package with 5-pin Bow Sight Arrow Rest Stabilizer Braided Bow Sling Peep Sight,1,14035
im 5'8 and wear medium size shirts 33x34 pants will it fit ? [SEP] Man in The Yellow Hat Curious George Costume for Adults,0,1130
My brother forgets to peel before slicing. How can I communicate the process to him in simple layman's terms? [SEP] Hutzler 571 Banana Slicer,1,16471
Why so expensive? Whats the point of buying these when you can get 100 for the same price? [SEP] Adult Dubia Roaches 10 Females & 5 Males,1,16252
Can I contact other planets with this? [SEP] ASUS RT-AC5300 AC5300 Tri-Band WiFi Gaming Router MU-MIMO AiProtection Lifetime Security by Trend Micro AiMesh Compatible for Mesh WiFi System WTFast Game Accelerator,1,71
Where is it made? [SEP] Donald Trump Men's Two Button Side Vent Solid Suit Blue 40 Regular,0,7024
Where is this cutting board manufactured?..Country of origin? [SEP] Bamboo Cutting Board and Serving Tray with Juice Groove - Extra Large 18 x 12 inches - Made Using Premium Bamboo,0,14197
Does it work for child [SEP] TOLOCO Inflatable Halloween Costume (Bull),0,1649
do they eat popcorn? [SEP] Water Wubble Waterballoon Balls,1,12479
Does it detach is my big question ? if it does i'm willing to buy two of them for my cosplay [SEP] Attack on Titan Sword,0,13824
Why is it shaped like a banana??? [SEP] Hutzler 571 Banana Slicer,1,13715
"What is ""Stash"" and do we get the cute girl in the picture? [SEP] Blake & Lake Tree of Life Wood Stash Box - Wooden Stash Boxes Engraved Tree Design - Latch Box and Locking Hinge Decorative Wooden Boxes with Lid (Tree of Life)",1,597
How much sugar is in this product? [SEP] The Beet Lady Nightshade Free Organic (Non GMO) Beet Ketchup Original 12 oz,0,7590
What is the cord for [SEP] Ears Plugs Noise Reducing Hearing Protection For Sleeping Concerts Music Shooting  Construction Work Motor Sports Racing Reusable Soft Hypoallergenic Silicone Material Case Cord Earplugs (Blue),0,13819
is there a chance the eyes would pop off or are they built into the case? [SEP] iPhone 6S Plus Case CKCY Cute Googly Moving Eyes Series Back Case Slim Fit for Apple iPhone 6 Plus / iPhone 6s Plus 5.5 Inch (Cactus),1,16399
Does the girl come with it? [SEP] Grizzly Gear Emergency Thermal Tent- Reflective Mylar Survival Shelter- XL Size Waterproof Tube Tent Retains Heat and Fits 2 Adults in All Weather,1,1507
can we customize the wig to short hair? [SEP] Rubie's Characters Old Lady/Mrs. Santa Wig One Size,0,2281
how many immigrants should i physically and verbally harrass before im worthy to buy this hat? [SEP] Besti Make America Great Again Donald Trump Slogan with USA Flag Cap Adjustable Baseball Hat Red,1,10963
Does the clicker work good? [SEP] Zacro Dog Treat Training Pouch Bag with Adjustable Strap One Training Clicker and One Food Water Bowl,0,6015
"How long does it take to get 2"" NY Strips medium rare? [SEP] Dynazap DZ30100 Extendable Insect Zapper Black/Green",0,5106
Is the blade actually sharpened or as others say just a hunk of metal? [SEP] Grim Reaper Death Monster Costume Scythe 80 Inches Stainless Steel blade,0,9862
Will this fix my broken marriage? [SEP] iPEGA PG-9025 Bluetooth Wireless Game Controller Gamepad Joystick for iPhone / iPod / iPad / Android Phone / Tablet PC,1,1738
Can This Be Used On Concrete? [SEP] Clorox HE Performance Bleach 121 Oz. (Pack of 1),0,13189
What is the return policy on this item? [SEP] WowWee - MiP the Toy Robot - White,0,16629
Does this help with training to battle Frieza's goons on Namek? Asking for a friend. [SEP] CAP Barbell (HHWV-CB020C) Adjustable Weighted Vest 20-Pound,1,12121
is this a full mask that goes all the way over including the back of the head? [SEP] Disguise Costumes Hillary Deluxe Mask Adult,0,8379
Coke? [SEP] Mountain Dew Cans (12 Count 12 Fl Oz Each),1,1937
Will this watch make me taller? [SEP] ASUS Smartwatch - Silver & Brown Leather,1,18457
Will it fend off spooky clowns? [SEP] Colt Defender .177 Caliber Steel BB Airgun Pistol Black - 2254020,1,11108
do they come in 11-13? [SEP] Vero Monte 4 Pairs Women's Pin Dots Rabbit Hair Wool Casual Crew Socks 3144,0,15419
"The title says ""6 Ounce (Pack of 6)"" but the product description says ""Pack of six 10 Ounce (Total of 60 Ounce)"". Which is it? Total ounces? [SEP] St. Ives Fresh Skin Face Scrub Apricot 6 Oz",0,16792
Is this book the second Donald trump book winners still aren't losers? [SEP] Winners Aren't Losers Donald Trump Children's Book,0,11471
