,sentence,label,idx
8248,is it puncture resistant. I'm going to use it for oyster shucking [SEP] NoCry Cut Resistant Gloves - Ambidextrous Food Grade High Performance Level 5 Protection. Size Medium Free Ebook Included!,0,16995
8249,Is this fat girl friendly? [SEP] Avidqueen Women's Sexy Lace Crochet Swimsuit Bikini Cover Up Beach Dress (White),1,15595
8250,"Do you wear your shoes inside of them [SEP] Servus Comfort Technology 14"" PVC Steel Toe Men's Work Boots Black Size 12 (18821)",0,16041
8251,Does the child come with it? [SEP] aGreatLife Huge Rainbow Kite for Kids - One of The Toys for Outdoor Games and Activities - Good Plan for Memorable Summer Fun,1,6548
8252,what are going to be the presale objects [SEP] Resident Evil 2 - PlayStation 4 Deluxe Edition,0,12134
8253,Would this fit a chinchilla? [SEP] Kaytee Comfort Harness and Stretchy Leash SmallColors Vary,0,15650
8254,How long does the game take to play? [SEP] Drinkuisition,0,5082
8255,It looks light handy and soft. I like it. But I want to know whether it is foldable or not? [SEP] AMMON Active Noise Cancelling Headphones Wireless Bluetooth Headphones 30Hrs Playtime Over Ear with Mic HiFi Stereo Deep Bass Comfortable Protein Ear Pads for Travel Work Gaming PC TV Cellphone,0,751
8256,what kind of games? [SEP] Zoomer Meowzies Arista Interactive Kitten with Lights Sounds and Sensors by Spin Master,0,4213
8257,Do you offer this size in the water proof silicone based variety? [SEP] Passion Lubes Natural Water-Based Lubricant 55 Gallon Drum,0,18473
8258,Is this product actually $48 for 3 ounces of bait?  Does it contain gold flakes? [SEP] D-Con Rat & Mouse Bait Pellets - D-Con Bait Pellets (1 Tray),1,13003
8259,"Doea it come with a y apps for writing. [SEP] Fire HD 8 Tablet with Alexa 8"" HD Display 16 GB Black - with Special Offers (Previous Generation - 7th)",0,18680
8260,will it get to new hampshire by valentines day ? [SEP] Melissa & Doug Jumbo Brown Teddy Bear,0,4147
8261,If I ground it up and mixed it with fresh fairy butterwould it work well in 7 layer dip? What else should I put in the dip? [SEP] ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,0,9531
8262,does this come with a newborn? [SEP] Princess Paradise Baby Girls' Brooks The Bear Black Newborn,1,5782
8263,Is it made of people? [SEP] Soylent Meal Replacement Drink Original 14 oz Bottles 12 Pack (Packaging May Vary),1,13581
8264,Does this TV have feelings? [SEP] Samsung UN65KU6300 65-Inch 4K Ultra HD Smart LED TV (2016 Model),1,963
8265,Will I turn into a creep like the guy in the photos if I purchase these coveralls?? [SEP] nanyu,1,14311
8266,Will this get rid of a negative spirit attached to u from forms of witchcraftblack magicetcwhen sprayed on body? [SEP] White Sage Smudge Spray: Lavender & Sage Smudging Spray - Great for Clearing Negative Energy,1,8926
8267,Is it waterproof or washable? [SEP] Bebamour Travel Backpack Diaper Bag Tote Handbag Purse (Light Khaki),0,16227
8268,Can I use it to jump out of a plane [SEP] Genuine US Army O.D. Cargo Parachute with full paracord Radius 10' / diameter 17',1,11220
8269,who eats a quarter of a cup? [SEP] Bob's Red Mill Resealable Old Country Style Muesli Cereal 40 Oz (4 Pack),1,5404
8270,How much will it take (money) to Kuwait [SEP] World's Largest Gummy Worm- Cherry/Blue Rasberry,0,14201
8271,What is the max number of players? [SEP] Cards Against Humanity,0,17092
8272,Could I store a juul or a blu vape in this [SEP] Diversion Safe Hair Brush by Stash-it | BONUS Smell Proof Bag | Can Safe to Hide Money Jewelry or Valuables with Discreet Secret Removable Lid,1,12755
8273,Did your orders come in late? Because mine is already a week late. [SEP] Personalized pillowcase Dakimakura Monster Musume no Iru Nichijou Rachnera Hug Body Pillow Cover,0,9983
8274,Hi where would i get coupon codes as a repeat purchaser? this is my second or third sleep mask and i'd like to buy a couple extra. are there discounts [SEP] Alaska Bear Natural Silk Sleep Mask Blindfold Super Smooth Eye Mask (One Strap),0,936
8275,Is one a bro for buying these? Or do you simply become a bro upon purchase of said sticker bomb? Just curious. [SEP] JDM Mega Sticker Pack / White / You Get 27 Stickers / Free Shipping! / Hoonigan Illest Panty Dropper (White),1,9300
8276,Would this be good to protect against slicing attacks when I try to become a superhero? [SEP] DAS Leben Protective Arm Sleeves Guard Bracer - Cut Proof Arm Safe Guard for HuntingShootingGardening Work(1 Pair Black),1,12138
8277,When this game because my real life. Does that mean my current real life just become a game? [SEP] Fallout 4 - PlayStation 4,1,2254
8278,How would this work against zombies? Asking for a friend. [SEP] BLACK+DECKER LPP120 20-Volt Lithium-Ion Cordless Pole Saw,1,193
8279,Do you have any candles that would take down my Christmas tree and pay my dental bills? [SEP] CRYSTAL JOURNEY Candle Pillar Love 1 EA,1,6892
8280,What does it mean that it's gonna be delivered by 8pm [SEP] *Easton Mako Torq XL -3 A11170832 BBCOR Bat 32/29,0,2936
8281,How many carbs? [SEP] ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,0,11852
8282,Are you able to use a Sharpie on this?..was looking to get an autograph but not sure if you’re able to write on it. [SEP] QMX Batman Batarang 1:1 Scale Prop Replica,0,8923
8283,"Is this like a ""roomba"" for goatees? I think I'd like that. [SEP] Mens Goatee Shaving Template | Create a Perfectly Shaped Goatee Every Time | Adjustable | Reduces Shaving Time | Shape Van Dyke Goatee and Circle Beard by GoateeSaver (Version 1.1)",0,14499
8284,Will this take me back to 1955? [SEP] Back to The Future Flux Capacitor USB Car Charger - Compatible with Anything That Charges via USB (iPhones Smartphones iPads Tablets GPSes etc.),1,17439
8285,What's the current of this stun gun? [SEP] VIPERTEK VTS-880-30 Billion Mini Stun Gun - Rechargeable with LED Flashlight Black,0,7940
8286,Will this protect me from the smell of poopy diapers? [SEP] SAS Safety 7650-61 Opti-Fit Full-face APR Respirator Medium,1,17037
8287,"What should I do when the toys come to life and exact revenge on me for sitting on them? [SEP] Creative QT Stuffed Animal Storage Bean Bag Chair - Standard Stuff 'n Sit Organization for Kids Toy Storage - Available in a Variety of Sizes and Colors (27"" Grey Floral)",1,15391
8288,do these come in white? [SEP] Ivanka Trump Women's Kayden4 Dress Pump,0,8917
8289,Can the community bank linked with jacques.products.com & help transactions ? [SEP] Authentic Donald Trump $100 Bill 24kt Gold Plated Bank Note Collectors Item,1,7199
8290,Will harambe come back when I wear this? [SEP] Harambe X Jordan T-Shirt - Ash / Large,1,11182
8291,Does this Wasabi comes with Sushi? [SEP] Wasabi Power Battery (2-Pack) and Charger for Nikon EN-EL23 and Coolpix B700 P600 P610 P900 S810C,1,16555
8292,Does this product work well on eczema? [SEP] Blue Lizard Australian Sunscreen - Regular Sunscreen SPF 30+ Broad Spectrum UVA/UVB Protection - 5 oz. Bottle,0,1083
8293,i heard the Wizard of Oz made this formula is this true? [SEP] Mental Refreshment: Essiac Tea 900 mg 180 capsules (1 Bottle),1,13618
8294,Can the kitten get out of this harness? I have a tiny curious kitten who weighs about 2 or 3 lbs. I'm afraid she can slip out. [SEP] PetSafe Come With Me Kitty Harness and Bungee Leash Harness for Cats Small Dusty Rose/Burgundy,0,11639
8295,Can u put it a co2 gun [SEP] Creamright Ultra-Purewhip 50-Pack N2O Whipped Cream Chargers,1,12832
8296,can i use this to hide ny face to rob a bank ?? lol j.k. [SEP] SHILLS Blackhead RemoverPore Control Skin Cleansing Purifying Bamboo Charcoal Peel Off Facial Black Mask.1 bottle(1.69 fl. oz),1,2660
8297,We want refills of the Mylar?  Such a waste of the toy is trash after they've been torn! [SEP] Star Wars Science Jedi Force Levitator - Uncle Milton,0,18250
8298,can I eat this pruduct [SEP] Orbotix S003RW1 Sphero 2.0: The App-Controlled Robot Ball (Packaging May Vary),1,9777
8299,How thick/deep is this clock? [SEP] Frying Pan with Fried Egg Shaped Wall Clock Shabby Chic Kitchen Themed Unique Wall Clock,0,1841
8300,Can the finger protection be removed? [SEP] Youth&Adult Goalie Goalkeeper GlovesStrong Grip for The Toughest Saves with Finger Spines to Give Splendid Protection to Prevent Injuries 3 Colors(Size 8),0,12187
8301,Will this fit my girlfriend? [SEP] SENTRY Calming Collar for Dogs Up to 23-Inch Neck Includes Three Dog Calming Collars Lavender Chamomile Fragrance,1,15294
8302,Seen them for $14.99 in target and Wal-Mart why are these so much more is there a difference? [SEP] WowWee Fingerlings - Interactive Baby Monkey - Bella (Pink with Yellow Hair) By WowWee,0,7277
8303,If I drink this coffee could I join the Army or rob banks or you know safely do things where there's potentially lots of bullets flying around? [SEP] COFFEE GROUND 12 oz.,1,9299
8304,does it record video? [SEP] Seek Thermal Reveal Xtra Range Camera Camo,0,18843
8305,does it come with the plastic case? [SEP] Gold Bitcoin 2019 Commemorative Celebrate The Bitcoin Lightning Network!,0,4979
8306,Is this too bright for a front yard and/or driveway in a neighborhood? I just moved onto a culdesac and the existing outside lights have died. [SEP] LED Outdoor Security Down Light 3000 Lumen Dusk to Dawn Very Bright white light,0,9271
8307,Does anyone else think the new Pantene smells awful? [SEP] Pantene Shampoo and Sulfate Free Conditioner Kit Pro-V Sheer Volume for Fine Hair 25.4 oz and 24 oz Kit,1,5854
8308,Does Frederick Douglass own a pair? [SEP] Ivanka Trump Women's Kayden4 Dress Pump Blue 7.5 M US,1,3203
8309,"Can I use this on the moon? [SEP] Fire Tablet with Alexa 7"" Display 8 GB Black - with Special Offers (Previous Generation - 5th)",1,18544
8310,Will they go with a coat made from dalmatians? i am gonna need something warm over my white hood in dc in january [SEP] Ivanka Trump Women's Issa Brown Leather/Stretch Boot 6 M,0,16583
8311,Does the space car fit inside the rocket ship? And are there any loose or tiny pieces that would be a danger to the one year old little brother? [SEP] CP Toys Plastic Space Mission Rocket Ship with 5 Figures and Realistic Sounds / 7 pc. Set,0,18563
8312,Does this have an alarm that can be sounded from the phone/tablet app? [SEP] 1080P Wireless Wifi IP Security Camera-ENKLOV In Home Video Monitoring Surveillance Camera with Night VisionPan/TiltTwo-Way AudioMotion Detection(with 32GB TF Card) ...,0,3558
8313,Does it have the power to defeat evil? [SEP] Animewild Green Lantern Light-Up Ring,1,16594
8314,Can this ship to Hong Kong [SEP] Uranium Ore,0,11388
8315,Is this water blessed? [SEP] Jordan River Holy Water Holy Sepulchre Jerusalem - 300ml by Bethlehem Gifts TM,0,10168
8316,"I'm 6'2"" and 190 would u suggest xl? [SEP] Otomix Men's American Flag USA Baggy Workout Pants Large",0,266
8317,What's the material of the handles? Are they comfortable to hold? [SEP] Weighted Ropeless Jump Rope Crossfit Speed Rope for Double Unders Exercise WOD Boxing MMA Training Fitness,0,1021
8318,"100 dollars for shipping to my country? This is crazy! [SEP] Waterfall Audio ""Niagara"" Diamond Glass Floor Standing Loudspeakers - Pair (Old Version)",0,5065
8319,does the bands come with the girl in the picture or is that separate? (joking) [SEP] Exercise variable Resistance band 5-level Latex tubes - set,1,11721
8320,Will you look like somebody from the early 90's like Kurt Cobain with this [SEP] NEW Quad-band Classic Vintage Retro Touch Screen Brick Phone Dual SIM Dual Standby GSM850/900/1800/1900Mhz Mobile Cell Phone 16800Mah battery (Gold),1,11779
8321,What came first the chicken or the egg? [SEP] 2 Safety Wrist Straps / Disable Pins for Stun Guns,1,18895
8322,Does this ouija board actually connect to the ghost realm please say the truth or is it only a game??? [SEP] Winning Moves Games Classic Ouija,0,13681
8323,Can you wear the the scabbard on your back? [SEP] Magnum 05ZS597 Black Damascus Ninja Sword with 28 In. Straight Edge Blade,0,1085
8324,Is there a discount code available? [SEP] Ivanka Trump Women's Issa Brown Leather/Stretch Boot 6 M,0,1195
8325,would theses hurt the butt if one were to use at toilet paper??? [SEP] 2016-2017 Score NFL Football Trading Cards Retail Factory Sealed Box,1,8929
8326,is it chicken milk? [SEP] Tuscan Dairy Whole Vitamin D Milk Gallon 128 oz,1,1257
8327,I don't suppose any of these are waterproof are they? [SEP] Pebble Time Steel Smartwatch for Apple/Android Devices - Silver,0,5879
8328,Is the ball transparent? I want to use this for photography shots and was wondering if it was clear enough for clean shots. [SEP] Amlong Crystal 3 inch (80mm) Clear Crystal Ball with Redwood Lion Resin Stand,0,4504
8329,Can i use it to talk to spirits [SEP] Opalite Smooth Healing Pendulum. Good for Reiki and Crystal Healing.,1,18911
8330,Do they fit Pandora style bracelet? [SEP] Green Giant Salt Free Naturally Sweet Sweetcorn 340g,1,5882
8331,Is the item machine washable? [SEP] Zoo Pack Harness,0,10436
8332,Is the unit 110v or 220v? [SEP] Sony High-Resolution Audio System with Headphone Amp CAS-1,0,10357
8333,Is it hard to get the genie back inside? My last one was quite argumentative. [SEP] GSM DISTRIBUTION Brass Aladdin Genie Lamps Incense Burners,1,1392
8334,So I bought one. It did make my tree great again. But at about 3:30 in the morning my tree logs into twitter and starts whining about things? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,98
8335,How many batteries does it need? [SEP] My Arcade Retro Arcade Machine Handheld Gaming System with 200 Built-in Video Games,0,6045
8336,"I've read a few reviews that said it took a while to be delivered. However this is listed as Prime eligible. So how long does this actually take? [SEP] YOPO 28"" Wig Long Big Wavy Hair Women Cosplay Party Costume Wig(Light Blonde)",0,8266
8337,Can you eat it [SEP] iPhone 7 CaseInspirationc Luxury Stylish Bling Fluffy Cover Plush Rabbit Hair Fur Cases Decorative Handmade Cover for Apple iPhone 7 4.7 Inch--White,1,7497
8338,Did a 128 Robots vote for this product? [SEP] iphonne Charger Hypnxue Lighttning Cables 4Pack 3FT 6FT 6FT 10FT to USB Syncing Data and Nylon Braided Cord Charger for iPhonne X/8/8 Plus/7/7 Plus and More - Black-A,1,9729
8339,Does nebby stay in the bag? [SEP] Pokemon Center Original Lillie Drum Bag,1,517
8340,How many miles away can you stand from that hat and still smell the freedom ?!? [SEP] Peter Grimm Unisex Cowboy Hat (Red White & Blue One Size),1,7883
8341,Does this puppet know the Chicken Dance? [SEP] Folkmanis Funky Chicken Hand Puppet,1,15464
8342,Do the women come with this product? If so I'll take 3 orders. [SEP] RoomyRoc Mobile Laptop Desk/Cart/Stand with Adjustable Tabletop and Footrest Computer Table (Black),1,18494
8343,Is this a knockoff or actual product of Donald Trump and how can I be sure? [SEP] Donald Trump Success After Shave for Men 3.4 oz,1,11065
8344,To increase the ROM (range of motion) is it comfortable to stick your hand on not the most upper grip but the one below that? It's hard to see/tell [SEP] CAP Olympic Trap Bar Shrug Bar Hex Bar with Combo Neutral Grips and Zinc Finish,0,18714
8345,Can you use it to cut bananas larger than the size of the device? [SEP] Hutzler 571 Banana Slicer,0,10386
8346,"Does this thing meet ISO 21469:2006 ""Safety of machinery in the food industry"" standard? [SEP] Hutzler 571 Banana Slicer",0,5410
8347,Do i understand correctly the the manufacturer has stopped supporting the product and it no longer syncs with iphones on current ios? [SEP] Navdy NVD150-WEE Dashboard Head-Up Display,0,8154
8348,Is it worth buying or is it a piece of crap? [SEP] Zombie Hunter Blood Splatter Samurai Sword NEW,1,7814
8349,Will profits be used to return lands to indigenous peoples? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,240
8350,Does the girl come with the shirt? [SEP] FEA Women's Led Zeppelin JRS All My Love tiss tee Red Small,1,17158
8351,How can I use this to turn the frogs gay [SEP] Root 98 Warehouse Southern Ag Atrazine St. Augustine Grass Weed Killer 1 Gallon,1,14192
8352,When is the expiry date of this item? [SEP] Heinz Baked With Tomato Sauce 14.1-Ounce Tins (Pack of 12),0,11674
8353,Has anyone tried to fly with this set? [SEP] Best Crochet Hook Set with Ergonomic Handles for Extreme Comfort. Perfect Crochet Hooks for Arthritic Hands Smooth Knitting Needles for Superior Results & 22 Knitting Accessories.,1,5330
8354,I am going to iceland and will want to connect ipadimacbook 15.4inch battery charger for my fuji xt2  iphone. will it work in  iceland? [SEP] BESTEK Travel Adapter 220V to 110V Voltage Converter with 6A 4 USB Ports,0,9727
8355,Is there a way to adjust these scissors to make them not open up so wide and when closed the tip of the blades cross. Maybe to adjust the spring? [SEP] Yuxing Poultry Shears Heavy Duty Kitchen Shears Multi-Purpose Utility Scissors with Ergonomic Non-Slip Handles and Safety Lock for Chicken Poultry Fish Meat Vegetables and BBQ's,0,4717
8356,Is it like any other notebook? I planned to actually use it for school. [SEP] LRRH Anime Death Note Cosplay Notebook Feather Pen,1,4749
8357,Would this be okay for a couple who has been dating for a while but not married yet? [SEP] Conversation Starters for Husbands & Wives,0,10621
8358,Would this be good for a six and seven year old or is it too small? [SEP] Intex 12ft X 30in Easy Set Pool Set with Filter Pump,0,10807
8359,Why buy the single slicer when they have the two pack? [SEP] Hutzler 571 Banana Slicer,0,8921
8360,What's the quality of the gizmo doll because I'm kinda in the middle of making my decision. And I've been reading the reviews too. [SEP] Gremlins - Deluxe Plush - Gizmo,0,695
8361,In the case that it is what you add to it is there such a thing as a liquified will to live? [SEP] Witty Yetis Dehydrated Water 16oz Can. NEW Formula! Essential Camping & Survival Supply. Funny Gag Gift & Adult Stocking Stuffer for Men & Women. Hilarious Novelty & Practical Joke.,1,1970
8362,Can you turn off the red lights and just have the white lights on? [SEP] Diateklity Super Bright LED Headlamp Headlight Flashlight Zoomable 3 Modes XM-L CREE T6 LED 1000 Lumens Hands-Free Headlight Rechargeable Batteries Biking Camping Hunting Running Rainy,0,13181
8363,How do you explode? [SEP] Exploding Kittens: NSFW Edition (Explicit Content - ADULTS ONLY!),1,1205
8364,jet blue and amazon has wasted our time. this is click bait right? [SEP] Get Packing! by JetBlue,1,17056
8365,Is there a risk of alien abduction? I want to get one but I'm afraid the prisoner I hear while on this webpage looking at the crack will come through. [SEP] Vertigo Creative Products LARGE Crack in the Universe BLACK Wall Décor Sticker Die Cut Vinyl Decal - Doctor Who - FREE Whovian ORNAMENT + 3 BONUS SMALL DECALS!,1,6380
8366,Will the mask in fact turn me into a horse? Similar to the way Link can use masks to turn into creatures in Zelda? [SEP] Accoutrements Horse Head Mask,1,1930
8367,"What is the ideal sharpener for this? [SEP] Genuine Gurkha Aeof Kukri - 11"" Authentic British Gurkha Afghan Issue Khukuri - Handmade By Ex Gurkha Khukuri House in Nepal",0,7731
8368,I like the shape of the Hutzler 571 but is there a battery operated version? [SEP] Hutzler 571 Banana Slicer,0,6113
8369,does this phone work with metro pcs [SEP] Samsung Galaxy J7 (2016) J710M Dual-SIM Factory Unlocked GSM Smartphone - Gold,1,17231
8370,What are the ingredients in this spray? [SEP] Bed Bug Killer by EcoRaider 16 oz Fast and Sure Kill with Extended Residual Protection Natural & Non-Toxic Child & Pet Friendly,0,9328
8371,Just how insecure do you have to be to buy one? [SEP] Sovaro Luxury Cooler White/Gold 45 Quart,1,16008
8372,What does frustration fee packaging mean? [SEP] Star Wars Furbacca,1,6181
8373,Do these curtain tieback clips look the same as the picture show ? [SEP] Curtain Holders With Magnetic Curtain Tiebacks Concise Style Drape Tie backs Decorative Rope Holdbacks Or Curtain Buckles 2 PCS (Gold),0,2345
8374,Have you all asked the Ouija board the winning lotto numbers? [SEP] Winning Moves Games Classic Ouija,1,13323
8375,Does it come with the child? [SEP] Fisher-Price Harley-Davidson Tough Trike [Amazon Exclusive],1,15072
8376,Can you hook it onto regular glasses? [SEP] Nose Basketball,0,5347
8377,1330 vs 1332? [SEP] Bissell CleanView Bagless Upright Vacuum with OnePass Technology 1330 - Corded,0,14653
8378,How does this differ from the 2015 model year? [SEP] 2016 Santa's Sleigh,0,2350
8379,do you have to burn this candle all day for 7 days without  blowing it out when you leave for work and when you're sleeping.   im confused. [SEP] Indio Products Road Opener Orange/Green/Gold Candle - Silkscreen 3 Color 7 Day,0,15349
8380,If i buy this will it actually give me a phone? [SEP] Griffin Reveal Case for iPhone 4 Black (GB01747),1,18747
8381,does the tv have its own sattelite in space [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,1,16576
8382,Will you ship the voyager 5200 to star fleet command in lieu of federation regulations and policies? [SEP] Plantronics Voyager 5200-UC Bluetooth Headset Bonus Bundle with Wall Charger USB Dongle and Charging Case # 206110-01-B| for Smartphones PC MAC Tablet Softphones VoIP Unified Communications,1,2417
8383,I'm 5' could this be my new boyfriend? [SEP] YESBEARS Giant Teddy Bear 5 Foot Brown Microfiber Bowtie & Face (Pillow Included),1,10392
8384,29er planted tank... only a cae and bristle nose (small) in it.  i want them mainly for algae removal.  how long do they live? reproduce? [SEP] Aquatic Arts 12 Painted Fire Red Cherry Shrimp (Breeding age young adults 1/2 to 1 inch long) + Java Moss Brand Food Sample,0,5112
8385,Is this microphone good for recording music? Also can you send a link for a bag of Doritos I'm hungry! [SEP] Aokeo AK-70 Professional Condenser Microphone & AK-35 Suspension Boom Scissor Arm Stand with Built-in XLR Cable and Mounting Clamp (AK-70 Set With USB Sound Card),1,11981
8386,I'm looking for a mask that will gently keep my eyes closed. My eye lids don't want to close all the way and get dry. Would this help? [SEP] Alaska Bear Natural Silk Sleep Mask Blindfold Super Smooth Eye Mask (One Strap),0,10509
8387,I love this! Can you have the name and number on the back of the jersey customized or do you have to have Curry 30? [SEP] Stephen Curry Quote Wall Decals/Basketball Wall Decals/Sports NBA Basketball Players Inspirational Wall Art Decal Quotes: Premium Quality Quote Decal. A Wall Decal Stickers Made In USA - BLACK,0,2590
8388,Need to confirm....2 - 50 ounce bags for $16.29?? [SEP] LIFE SAVERS Mints Wint-O-Green Hard Candy 50 Ounce (Pack of 2),0,16784
8389,Sooo...if this is a gender less garment...why are there gender specific sizes? [SEP] There are More Than Two Genders T Shirt - Galaxy Colors Tee,0,1994
8390,About how many filled kitchen trash bags can fit in here?  Thanks! [SEP] Rubbermaid Commercial Products FG9W2773BLUE BRUTE Rollout Heavy-Duty Wheeled Recycling Can/Bin 50-Gallon Blue Recycling,0,4746
8391,Clean look and good fit. Really happy with the perhes. [SEP] H2H Mens Sleeveless Fashion Hoodies Zip-up with Pocket Black Asia 4XL (JPSK13_N25),0,13171
8392,Will this make my gay grand son straight [SEP] Bluetooth Body Fat Scale FITINDEX Smart Wireless Digital Bathroom Weight Scale Body Composition Analyzer Health Monitor with iOS and Android APP for Body Weight Fat Water BMI BMR Muscle Mass,1,5471
8393,Is this toilet paper edible? I want to be able to eat it after meals so that way I wont have the hassle of manual wiping. [SEP] Scott 1000 Sheets Per Roll Toilet Paper 27 Rolls Sewer-Safe Septic-Safe 1-Ply Bath Tissue America's Longest Lasting Roll,1,4640
8394,What about pets? [SEP] 711TEK Pest RepellentZS1033 Pest Repeller Indoor Plug in for Insect - AntsRoachesBugsFleasMosquitoesSpiders (4 Packs),0,16549
8395,Does the bra stick or pull at your clothes since it is silicone? [SEP] Komene Self Adhesive Silicone Bra Pink +Underwear Bag,0,17546
8396,HAVE YOU hassleblad H5d-60 in stock now ? [SEP] Hasselblad H5D-60 Medium Format Digital SLR Camera Body,0,7221
8397,Does this make the Nintendo Switch more enjoyable to play? [SEP] Soylent Meal Replacement Drink Original 14 oz Bottles 12 Pack (Packaging May Vary),1,14246
8398,I'm part of the .001% but live in a state where Amazon charges sales tax.  Is there any way I can get out of paying that? [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,0,4340
8399,Is this good for fighting zombies or should I splurge for the Fiskars 385091-1001 [SEP] Fiskars Machete Saw 18 Inch 370500-1002 Multicolor,1,9930
8400,What material is the bean bag and approximately what’s the height? [SEP] Big Joe Media Lounger Foam Filled Bean Bag Chair Black,0,13694
8401,I know the full bed frame is not included but does it atleast include toddler bed rail? [SEP] DaVinci Kalani 4-in-1 Convertible Crib Rich Cherry,0,9469
8402,when is gen 3 coming out?? [SEP] Echo Dot (2nd Generation) - Smart speaker with Alexa - White,0,5413
8403,Go eagles [SEP] CreepyParty Novelty Halloween Costume Super Bowl Underdog Party Latex Dog Head Mask (German Shepherd),1,539
8404,Is this a real thing or am I having a fever dream in which the cover of a Chuck Tingle book comes to life? [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs,1,10624
8405,Are you people stupid? [SEP] Soylent Meal Replacement Drink Original 14 oz Bottles 12 Pack (Packaging May Vary),1,18765
8406,Will this fit a lion head? [SEP] Merax Rabbit Bunny Hutch House with Black Linoleum Roof Auburn and White,1,10301
8407,Will this hammer allow me to fly? [SEP] Thor's Hammer Avengers 2 for Kids,1,8289
8408,If you connect alexa to the plug then ask alexa to turn off the plug... is that suicide? [SEP] Wemo Mini Smart Plug WiFi Enabled Works with Alexa Google Assistant & Apple HomeKit,1,6415
8409,"Is it real? Is it strong enough to kill a zombie? [SEP] 44"" THe Walking Dead Michonne Samurai Sword With White Leather Wrapped Handle",1,11015
8410,Will this fit on a smaller door frame (i.e to a walk in closet)? Is it possible to not use all the pieces provided in order to make the length shorter [SEP] SmartCat Multi-Level Cat Climber,0,7227
8411,Is this safe to handle with my bear hands also will this stuff kill me if I hold it for to long [SEP] Uranium Ore,1,7795
8412,These answers should come with a thumbs up option. Hilarious [SEP] Gerber Gator Machete - Black w/ Nylon Sheath [31-000758],0,927
8413,Does it djent? [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,0,18092
8414,//  Is there a version of this that is dried instead of roasted? I've read that the roasting process reduces many nutrients. [SEP] ONE ORGANIC Sushi Nori Premium Roasted Organic Seaweed (50 Full Sheets),0,11823
8415,If I use the back of the spoon as a scrying mirror will I be able to see my future and speak Enochian? [SEP] Black Silverware Set LIANYU 20-Piece Stainless Steel Flatware Cutlery Set for 4 Mirror Finish Dishwasher Safe Nice Box Package,1,13507
8416,Will it melt if ship to Malaysia? [SEP] World's Largest Gummy Worm- Cherry/Blue Rasberry,0,3167
8417,Will buying this make me a ninja? [SEP] ALASKA BEAR - Natural Silk Balaclava Face Mask for Cold Weather Unisex,1,14942
8418,Hi! This product is listed as shipping available to Argentina is that correct? Thannks! [SEP] GoFloats Unicorn Pool Float Party Tube Inflatable - Adults & Kids Sizes,0,17271
8419,How many hand towels come in one order? [SEP] Bacova Guild Citrus Palm Hand Towel,0,15531
8420,what is it made of [SEP] Marvel X-Men Wolverine Hero Mask,0,3080
8421,Umm do i need an umbrella at night? What about lights on a sunny day?? [SEP] Yescom 10x6.5ft Rectangle Outdoor Patio Beach Market Aluminium Umbrella Sun Shade Solar Powered Led Light Crank Tilt (Green),1,1242
8422,Do the girls come with the jacuzzi? [SEP] Intex 77in PureSpa Portable Bubble Massage Spa Set,1,18109
8423,Does it matter if its mounted either rightside up or upside down? [SEP] Post Mount Gate Latch (Black Finish) | The Perfect Latch To Secure Your Pool and Yard | Perfect to Replace Your Pool Gate Latch Fence Gate Latch Vinyl Gate Latch and Wood Fence Gate Latch!,0,15160
8424,Is it players choice [SEP] Pokemon: FireRed Version,0,8861
8425,Why cant you just use a rolling pin? [SEP] Perfect Fitness Ab Carver Sport Roller for Core Workouts,1,212
8426,Does this come with sparkles or have they been removed? [SEP] ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,1,16813
8427,Does pirate hooker hair get stuck in the rollers [SEP] Hoover Cruise Cordless 22 Volt Lithium Ion Lightweight 2 in 1 Stick and Hand Held Vacuum Cleaner BH52210PC,1,7275
8428,What kind of battery does use [SEP] MAKES THEM PAWZ Sebenzela Sonic Bark Control Collar - Safe Effective Humane using sound & vibration - training control collar useful for dogs from 5 to 150 lbs - Battery Operated Device,0,11341
8429,Is this fair trade coffee? [SEP] Signature 100% Colombian Coffee Supremo Bean Dark Roast-Fine Grind 3 Pound,0,16003
8430,where did u get this or make it [SEP] Think Geek Canned Unicorn Meat,0,19024
8431,Can you hurt people with it [SEP] Timber Wolf Full Tang Ninja Sword,0,422
8432,Why is this skeleton so expensive?  Got the very same one at K-Mart for $44.  ?? [SEP] Crazy Bonez Pose-N-Stay Skeleton,0,10641
