,sentence,label,idx
1501,ranibizumab in the management of advanced Coats disease Stages 3B and 4: long-term outcomes.,0,2526
1502,On the function of groaning and hyperventilation during sexual intercourse: intensification of sexual experience by altering brain metabolism through hypocapnia.,1,1335
1503,Effects of Pleasant Ambient Fragrances on Dental Fear: Comparing Apples and Oranges.,1,1031
1504,Exploring Stock Managers' Perceptions of the Human-Animal Relationship on Dairy Farms and an Association with Milk Production,1,152
1505,Measuring circadian advantage in Major League Baseball: a 10-year retrospective study,1,1478
1506,"Population structure, biomass, and diet of landlocked Arctic charr (Salvelinus alpinus) in a small, shallow High Arctic lake",0,1798
1507,"Mycophenolate mofetil, together with cyclosporin A, prevents anti-OKT3 antibody response in kidney transplant recipients.",0,2496
1508,Learning and Decision Making in Monkeys During a Rock-Paper-Scissors Game.,1,1107
1509,"Pathogenesis of Alzheimer""s Disease Examined Using a Modified Puri-Li Model that Incorporates Calcium Ion Homeostasis",0,2912
1510,"Speed, spatial-frequency, and temporal-frequency comparisons in luminance and colour gratings",0,2963
1511,Penile anatomy and hypotheses of erectile function in the American alligator (Alligator mississippiensis): muscular eversion and elastic retraction.,1,350
1512,Surgical management of acute esophageal necrosis,0,2245
1513,"The Magnetic Compass of Domestic Chickens, Gallus gallus.",1,1386
1514,Exponential Nonnegativity on the Ice Cream Cone,1,1221
1515,"The Tzu Chi Silent Mentor Program: Application of Buddhist Ethics to Teach Student Physicians Empathy, Compassion, and Self-Sacrifice",0,2289
1516,In vivo magnetic resonance images reveal neuroanatomical sex differences through the application of voxel-based morphometry in C57BL/6 mice,0,3312
1517,"Inhibition of Nitric Oxide Synthase Impairs a Distinct Form of Long-Term Memory in the Honeybee, Apis mellifera",0,3010
1518,Lower Limb Wearable Capacitive Sensing and Its Applications to Recognizing Human Gaits,0,1997
1519,"Foucault Goes to the Footy: Professionalism, Performance, Prudentialism and Playstations in the Life of AFL Footballers.",1,592
1520,Developing a least squares support vector machine for estimating the blast-induced flyrock,0,2103
1521,The Dead Mule Rides Again,1,669
1522,Plantherbivoreparasitoid interactions in an experimental freshwater tritrophic system: higher trophic levels modify competitive interactions between invasive macrophytes,0,1913
1523,Lefties are still a little shorter,1,866
1524,Overreactive brain responses to sensory stimuli in youth with autism spectrum disorders.,0,3160
1525,"Left ventricular remodeling in the post-infarction heart: a review of cellular, molecular mechanisms, and therapeutic modalities",0,2205
1526,Do Ethicists Steal More Books?,1,367
1527,EEG-directed connectivity from posterior brain regions is decreased in dementia with Lewy bodies: a comparison with Alzheimer's disease and controls,0,3361
1528,Oak somatic and gametic embryos maturation is affected by charcoal and specific aminoacids mixture,0,1906
1529,Sex Differences in Sport Fan Behavior and Reasons for Being a Sport Fan.,1,1611
1530,Parachute Use to Prevent Death and Major Trauma Related to Gravitational Challenge: Systematic Review of Randomised Controlled Trials,1,850
1531,High-speed video analysis of head-first and feet-first sliding techniques in collegiate baseball players,1,529
1532,Frozen: A fat tale of immigration,1,1196
1533,Arterial Coronary Bypass Grafting: Targeting the Interventricular Septum.,0,2559
1534,Age of mother and grandmother in relation to a subject's breast cancer risk,0,2633
1535,Changing trends in cytomegalovirus retinitis with highly active anti-retroviral therapy (HAART),0,2564
1536,preserving nudist history so that everyone can see it.,1,834
1537,"In the heat of a signal: responding to a vaccine safety signal for febrile seizures after 2010-11 influenza vaccine in young children, United States.",0,2492
1538,Belastung und Belastbarkeit bei chronischer Herzinsuffizienz,0,2593
1539,A pending issue: an analysis of health promotion research in Latin America.,0,2657
1540,Dissociable Neural Mechanisms for Encoding Predictable and Unpredictable Events,0,3175
1541,Experience-dependent enhancement of pitch-specific responses in the auditory cortex is limited to acceleration rates in normal voice range,0,2825
1542,Sampled-Data $H^{2}$ Optimization of Systems With I/O Delays via Analog Loop Shifting,0,2075
1543,Facebook use predicts declines in subjective well-being in young adults.,1,1565
1544,Effect of music and auditory stimuli on secretory immunoglobulin A (IgA),1,184
1545,Clearing the Supermarket Shopping Cart: An Informal Look.,1,965
1546,Digital free-space photonic switch structure using exciton absorption reflection switch (EARS) arrays,0,2050
1547,Chronic mitral regurgitation and aortic regurgitation: have indications for surgery changed?,0,2368
1548,Grundlagen und Praxis digitaler Foto- und Videodokumentation Teil 2,0,2569
1549,Long-term results of PRRT in advanced bronchopulmonary carcinoid,0,2413
1550,Interacting Brownian dynamics in a nonequilibrium particle bath.,0,1947
1551,The hidden menace of non-equine horses.,1,291
1552,Famous faces as icons. The illusion of being an expert in the recognition of famous faces.,1,1211
1553,Navigation-Related Structural Change in the Hippocampi of Taxi Drivers.,1,550
1554,Experimental evidence of a symbiosis between red-cockaded woodpeckers and fungi,1,904
1555,Work for the Hairdressers: The Production of de Prony's Logarithmic and Trigonometric Tables.,1,594
1556,Atypical neural modulation in the right prefrontal cortex during an inhibitory task with eye gaze in autism spectrum disorder as revealed by functional near-infrared spectroscopy.,0,3363
1557,Spectrum of heart disease and risk factors in a black urban population in South Africa (the Heart of Soweto Study): a cohort study,0,2468
1558,"Hyperscanning neuroimaging technique to reveal the ""two-in-one"" system in social interactions",0,2908
1559,Self-inflicted cesarean section with maternal and fetal survival.,1,225
1560,Do facial expressions develop before birth?,1,563
1561,"Cingulate, Frontal, and Parietal Cortical Dysfunction in Attention-Deficit/Hyperactivity Disorder",0,3192
1562,The Attentional Demand of Automobile Driving,1,150
1563,Performance Analysis of Time Reversal UWB Communication with Non-coherent Energy Detector,0,2046
1564,"Cutting, by ""Pressing and Slicing"" of Thin Floppy Slices of Materials Illustrated by Experiments on Cheddar Cheese and Salami",1,461
1565,Effects of Garlic Bread on Family Interactions.,1,1207
1566,"Semantic, lexical, and phonological influences on the production of verb inflections in agrammatic aphasia",0,3050
1567,An Onion Enzyme that Makes the Eyes Water,1,89
1568,Eye-witnesses Should Not Do Cryptic Crosswords Prior to Identity Parades.,1,1332
1569,Signals from dying hepatocytes trigger growth of liver progenitors.,0,2156
1570,Women's fertility across the cycle increases the short-term attractiveness of creative intelligence,1,1683
1571,A Delphi Approach to Reach Consensus on Primary Care Guidelines regarding Youth Violence Prevention.,0,2172
1572,"Object-Centered Visual Neglect, or Relative Egocentric Neglect?",0,3095
1573,Relative Index Finger Length as a Sex-influenced Trait in Man,1,549
1574,"Variability of phytoplankton distribution and primary production around Elephant Island, Antarctica, during 19901993",0,1811
1575,Emotion Recognition in Speech Signal: Experimental Study Development and Application,1,229
1576,Taming the measurement monster,1,954
1577,An unusual penpal: case report and literature review of posterior urethral injuries secondary to foreign body insertion,1,936
1578,What isfor Dinner? First Report of Human Blood in the Diet of the Hairy-Legged Vampire Bat Diphylla ecaudata,1,125
1579,Achy breaky makey wakey heart? A randomised crossover trial of musical prompts.,1,285
1580,Effect of Added Mass on Human Unipedal Hopping at Three Frequencies.,1,730
1581,Resource Allocation for OFDMA Cognitive Radios Under Channel Uncertainty,0,2055
1582,TBSs in some minimum coverings,0,2002
1583,Arm Wrestling Fractures: A Humerus Twist,1,719
1584,Monitoring Electroejaculation in the Rhinoceros with Ultrasonography.,1,1193
1585,Is Trypophobia a Phobia?,1,764
1586,Deathly drool: evolutionary and ecological basis of septic bacteria in Komodo dragon mouths.,1,721
1587,Valsalva Retinopathy Associated with Vigorous Dancing in a Discotheque.,1,1267
1588,The Color Red and the Anger of Cattle,1,1450
1589,"Biological Transmutations and their applications in: Chemistry, Physics, Biology, Ecology, Medicine, Nutrition, Agronomy, Geology",1,197
1590,A Human Experiment in Nerve Division.,1,438
1591,"Female orgasm rates are largely independent of other traits: implications for ""female orgasmic disorder"" and evolutionary theories of orgasm.",1,711
1592,Cognitive and psychomotor effects in males after smoking a combination of tobacco and cannabis containing up to 69 mg delta-9-tetrahydrocannabinol (THC).,1,583
1593,High Frequency of Postcoital Penis Cleaning in Budongo Chimpanzees,1,912
1594,Ion beam sputter-fabrication of Bi-YIG films for magnetic photonic applications,0,2090
1595,Contrast thresholds in additive luminance noise: Effect of noise temporal characteristics,0,2622
1596,"Sexting Leads to ""Risky"" Sex? An Analysis of Sexting Behaviors in a Nonuniversity-Based, Older Adult Population.",1,1667
1597,Reduction of hyperhydricity in sunflower tissue culture,0,1782
1598,Management of ventricular arrhythmias: a trial-based approach.,0,2143
1599,NFAT5 protects astrocytes against oxygenglucoseserum deprivation/restoration damage via the SIRT1/Nrf2 pathway,0,3051
1600,Erythrocytes from GGTA1/CMAH knockout pigs: implications for xenotransfusion and testing in non-human primates.,0,2472
1601,Noncompaction and the neuromuscular connection,0,2713
1602,The History of Freckles in Art,1,515
1603,Notes on the Hairy Men of the Philippine Islands and Elsewhere,1,1036
1604,Relationships Between Vegetative and Life History Traits and Fitness in a Novel Field Environment: Impacts of Herbivores,0,1877
1605,"The first revision of the carnivorous land snail family Streptaxidae in Laos, with description of three new species (Pulmonata, Stylommatophora, Streptaxidae)",0,1753
1606,Persistence of Male DNA Identified in Mixed Saliva Samples After Intense Kissing,1,141
1607,Nested in chaos: Insights on the relations of the Nidularioid Complex and the evolutionary history of Neoregelia (Bromelioideae-Bromeliaceae),0,1736
1608,The Cruel Vegetarian,1,1072
1609,Characterization of Lactic Acid Bacteria Isolated from Infant Faeces as Potential Probiotic Starter Culturesfor Fermented Sausages,1,113
1610,Asymptotic variance of closed-loop subspace identification methods,0,1982
1611,Alteration of Protease Levels in Different Brain Areas of Suicide Victims,0,3257
1612,Do nice guys--and gals--really finish last? The joint effects of sex and agreeableness on income.,1,309
1613,Women are better at selecting gifts than men.,1,1432
1614,"Time-Frequency Analysis of Chanting Sanskrit Divine Sound ""OM"".",1,562
1615,Peripheral vascular endothelial dysfunction in patients with angina pectoris and normal coronary arteriograms.,0,2577
1616,Numerical Study of Practical Surface Eigenmodes in a New Applicable Nested Design of Plasma Antenna,0,2017
1617,Induction of self awareness in dreams through frontal low current stimulation of gamma activity.,1,410
1618,The challenge of diagnosing autoimmune hepatitis: less is more.,0,2576
1619,"Sideways walking: preferred is slow, slow is optimal, and optimal is expensive.",1,1545
1620,"A Passion for Castration: Characterizing Men Who Are Fascinated with Castration, but Have Not Been Castrated.",1,1406
1621,Factors Related to Coital Frequency of Women in Their Thirties.,1,566
1622,Regularity encoding and deviance detection of frequency modulated sweeps: human middle- and long-latency auditory evoked potentials.,0,3230
1623,A Bed Ecosystem.,1,1199
1624,Characterization of field margins in intensified agro-ecosystems-why narrow margins should matter in terrestrial pesticide risk assessment and management.,0,1865
1625,Amelioration of Body Odor After Intracutaneous Axillary Injection of Botulinum Toxin A,1,390
1626,A Context Quantization Approach to Universal Denoising,0,2063
1627,Duty of Care to the Undiagnosed Patient: Ethical Imperative or Just a Load of Hogwarts?,1,215
1628,Valproate and lamotrigine in children and adolescents with drop attacks: follow-up after the first year.,0,3044
1629,Efficient Multiternary Digit Adder Design in CNTFET Technology,0,2007
1630,Potential role of allopregnanolone for a safe and effective therapy of neuropathic pain,0,3080
1631,Ovulatory Cycle Effects on Tip Earnings by Lap Dancers: Economic Evidencefor Human Estrus?,1,117
1632,Spectral Analysis of Quantum-Dash Lasers: Effect of Inhomogeneous Broadening of the Active-Gain Region,0,2113
1633,The Peter Principle Revisited: A Computational Study.,1,13
1634,Cerebrovascular pathogenesis in the telencephalon of the loop-tail mouse: A transmission electron-microscopic study,0,2691
1635,Automaticity of Social Behavior: Direct Effects of Trait Construct and Stereotype Activation on Action.,1,287
1636,Fast Robust Automated Brain Extraction,1,1250
1637,End-to-end performance of dual-hop semi-blind relaying systems with partial relay selection,0,2105
1638,Egg Deposition Behavior in the Haplodiploid Sawfly Athalia rosae ruficornis Jakovlev (Hymenoptera: Symphyta: Tenthredinidae),0,1796
1639,"Irineochytrium, a new genus in Chytridiales having zoospores and aplanospores.",0,2612
1640,Some Investigations into Motivation in the Domestic Fowl.,1,1438
1641,Multidetector-row computed tomography for evaluating the branching angle of the celiac artery: a descriptive study,0,2629
1642,"Tempo and Loudness Analysis of a Continuous 28-Hour Performance of Erik Satie's Composition ""Vexations"".",1,525
1643,Prospective Adventures in Accounting Ideas,1,253
1644,Fatty acid and volatile oil composition of different coriander (Coriandrum sativum) registered varieties cultivated in Turkey,0,1928
1645,Why the Long Face?: The Mechanics of Mandibular Symphysis Proportions in Crocodiles,1,1228
1646,"Forgiving you is hard, but forgetting seems easy: can forgiveness facilitate forgetting?",1,1384
1647,Finger Length Ratios (2D:4D) and Dominance Rank in Female Rhesus Macaques (Macaca mulatta),1,770
1648,Pleasure and pain: the effect of (almost) having an orgasm on genital and nongenital sensitivity.,1,645
1649,Attention and performance in miniature golf across the life span.,1,539
1650,Looking at the past through a telescope: adults postdated their earliest childhood memories.,1,516
1651,"Dust, Mites and Bedding",1,159
1652,Unusual Trivial Trauma May End With Extrusion of a Well-Functioning Penile Prosthesis: A Case Report.,1,1482
1653,Three classes of linear codes with two or three weights,0,2001
1654,Finite-time stochastic boundedness of discrete-time Markovian jump neural networks with boundary transition probabilities and randomly varying nonlinearities,0,3362
1655,Postpartum depression and associated factors after emergency peripartum hysterectomy.,0,2421
1656,Myiasis Resulting from the Use of the Aspirator Method in the Collection of Insects.,1,605
1657,The Predictors and Contents of Post-Event Processing in Social Anxiety,0,2688
1658,"RNA of nerve cell bodies and axons after β,β-iminodipropionitrile",0,3349
1659,Children's Perceptions of Peer Reputations and Their Social Reputations Among Peers,1,914
1660,"PCB, PCDD and PCDF contamination of food of animal origin as the effect of soil pollution and the cause of human exposure in Brescia.",0,1839
1661,"Family factors and children""s disruptive behaviour: an investigation of links between demographic characteristics, negative life events and symptoms of ODD and ADHD",0,3069
1662,The Fullness of God's Time in Brahms's Requiem,1,1125
1663,Why Do Red and Dark-coloured Cars Lure Aquatic Insects?: The Attraction of Water Insects to Car Paintwork Explained by Reflection-polarization Signals,1,1430
1664,Interesting in- and outpatient attendances at Hogwarts Infirmary and St Mungo's Hospital for magical maladies.,1,217
1665,NDR Kinase Is Activated by RASSF1A/MST1 in Response to Fas Receptor Stimulation and Promotes Apoptosis,0,3394
1666,Mustache Fashion Covaries with a Good Marriage Market for Women,1,1073
1667,Is chicken soup an essential drug?,1,1547
1668,"Pronouncing ""the"" as ""thee"" to signal problems in speaking",0,3297
1669,Learning to be inflexible: Enhanced attentional biases in Parkinson's disease,0,3164
1670,Deep and crisp and eaten: Scotland's deep-fried Mars bar.,1,1100
1671,Autologous stem cell transplantation for primary systemic amyloidosis,0,2318
1672,Hung jury: testimonies of genital surgery by transsexual men,1,1102
1673,A Discourse on Nail Growth and Unusual Fingernails.,1,1178
1674,How to get a really bad x-ray report.,1,454
1675,An fMRI study of auditory hallucinations in patients with epilepsy.,0,2682
1676,Significance of irradiation in breast-conserving treatment: comparison of local recurrence rates in irradiated and nonirradiated groups,0,2469
1677,College Admissions and the Stability of Marriage,1,511
1678,Dogs Don't Need Calculus.,1,606
1679,Regional and age-related variations in the proportions of hip fractures and major fractures among postmenopausal women: the Global Longitudinal Study of Osteoporosis in Women,0,2434
1680,Effects of intrastriatal cannabinoids on rotational behavior in rats: interactions with the dopaminergic system.,0,3162
1681,"Empathy, schizophrenia and violence: A systematic review",0,2875
1682,Learning alternative movement coordination patterns using reinforcement feedback,0,3171
1683,"Comments on ""sensitivity of failure detection using generalized observers""",0,2027
1684,Effects of aging on the neuromagnetic mismatch detection to speech sounds,0,2710
1685,Electrical Design Automation of a Twisted Pair to Optimize the Manufacturing Process,0,1939
1686,"Female morphology, web design, and the potential for multiple mating in Nephila clavipes: do fat bottomed girls make the spider world go round?",1,1079
1687,Copulation in the Porcupine.,1,614
1688,Building Distributed Context-Aware Applications,0,3414
1689,Second to Fourth Digit Ratio and Cooperative Behavior,1,1360
1690,Intercerebellar Coupling Contributes to Bimanual Coordination,0,2693
1691,Screening for anxiety and depression in early adolescence.,0,3252
1692,Here's egg in your eye: a prospective study of blunt ocular trauma resulting from thrown eggs,1,535
1693,Fragmentation of Rods by Cascading Cracks: Why Spaghetti Does Not Break in Half,1,162
1694,Characteristics of Left Atrial Deformation Parameters and Their Prognostic Impact in Patients with Pathological Left Ventricular Hypertrophy: Analysis by Speckle Tracking Echocardiography.,0,2218
1695,Searching for novel sources of field resistance to Ug99 and Ethiopian stem rust races in durum wheat via association mapping,0,1775
1696,Polycyclic Aromatic Hydrocarbons in Whiskies.,1,852
1697,Sliding window adaptive filter with diagonal loading for estimation of sparse UWA channels,0,2106
1698,Don't forget about levels of explanation,0,2863
1699,"Robust Bayesian estimation of the location, orientation, and time course of multiple correlated neural sources using MEG",0,2724
1700,Reply to Dr Tan,0,2585
1701,The length of life and eugeria in classical Greece.,0,2153
1702,Site of reentry in paroxysmal supraventricular tachycardia in man.,0,2507
1703,A patient with acute pancreatitis and unusual vermiform stools,0,2129
1704,Rhythmic Alpha-Activity Generators in the Human EEG,0,2722
1705,Speed of Some Wild Mammals,1,480
1706,Does Posting Facebook Status Updates Increase or Decrease Loneliness? An Online Social Networking Experiment.,1,1581
1707,Beauty is in the 'we' of the beholder: greater agreement on facial attractiveness among close relations.,0,2692
1708,Effects of Fluoxetine on the Activity of Phagocytosis in Stressed Mice,1,816
1709,Impaction of an Ingested Table Fork in a Patient with a Surgically Restricted Stomach.,1,1367
1710,Between-year variation in seed weights across altitudes in the high-alpine plant Eritrichium nanum,0,1803
1711,Why is the driver rarely motion sick? The role of controllability in motion sickness.,1,956
1712,"Teliospores of smut fungi teliospore connections, appendages, and germ pores studied by electron microscopy; phylogenetic discussion of characteristics of teliospores",0,1742
1713,Interactions between tayras (Eira barbara) and red-handed howlers (Alouatta belzebul) in eastern Amazonia,0,1825
1714,Evaluation of sunscreens distributed by 2 major US retailers for meeting recommendations by the American Academy of Dermatology.,0,2616
1715,50-kHz chirping (laughter?) in response to conditioned and unconditioned tickle-induced reward in rats: effects of social housing and genetic variables,1,1177
1716,Physiological Arousal and Sensation-Seeking in Female Fruit Machine Gamblers.,1,441
1717,Combined grafts of the ventral tegmental area and nucleus accumbens in oculo. Histochemical and electrophysiological characterization,0,2870
1718,Slot Machine Gamblers: Why Are They So Hard to Study?,1,484
1719,Praxis and language are linked: Evidence from co-lateralization in individuals with atypical language dominance,0,3018
1720,Neural Correlates for Feeling-of-Knowing An fMRI Parametric Analysis,0,3290
1721,Sibling Incest Avoidance: From Westermarck to Wolf,1,1155
1722,Triggering of balance corrections and compensatory strategies in a patient with total leg proprioceptive loss,0,3077
1723,"Mechanism of Oxidative Stress and Synapse Dysfunction in the Pathogenesis of Alzheimer""s Disease: Understanding the Therapeutics Strategies",0,3255
1724,Pornographic picture processing interferes with working memory performance.,1,223
1725,Ocular injury from a rooster attack,1,1572
1726,"Glaciers, gender, and science: A feminist glaciology framework for global environmental change research",1,1698
1727,Describing the Relationship between Cat Bites and Human Depression Using Data from an Electronic Health Record,1,1
1728,Sonic Boom Effects on Sleep: A Field Experiment on Military and Civilian Populations.,1,403
1729,Species proportions by area in mixtures of Scots pine (Pinus sylvestris L.) and European beech (Fagus sylvatica L.),0,1732
1730,Slow motion,0,3303
1731,Awakening Effects of Simulated Sonic Booms and Aircraft Noise on Men and Women.,1,346
1732,"Cognitive Restraint Can Be Offset by Distraction, Leading to Increased Meal Intake in Women.",1,214
1733,Olfactory deficits induce neurofilament hyperphosphorylation,0,2898
1734,Report of the Special Investigation Commission,1,582
1735,Love in the Afternoon.,1,421
1736,Perfect Snake-in-the-Box Codes for Rank Modulation,0,2029
1737,Stool form scale as a useful guide to intestinal transit time.,1,1604
1738,The University Rollerdisco: An Unusual Cause of a Major Incident.,1,872
1739,Plasticity in oscillatory coupling between hippocampus and cortex,0,2824
1740,Note on the Head Form of 435 American Soldiers with Special Reference to Flattening in the Occipital Region,1,1235
1741,Reduced axonal diameter of peripheral nerve fibers in a mouse model of Rett syndrome,0,3254
1742,Transatlantic Transfer of Digitized Antigen Signal by Telephone Link,1,178
1743,Resource Security Impacts Men's Female Breast Size Preferences,1,1172
1744,The impact of pitch counts and days of rest on performance among major-league baseball pitchers,1,1469
1745,"Time Profile of Putrescine, Cadaverine, Indole and Skatole in Human Saliva",1,962
1746,Alcohol Hangover and Managerial Effectiveness,1,1344
1747,Trunk muscle reactions to sudden unexpected and expected perturbations in the absence of upright postural demand,0,3024
1748,Acute respiratory failure after aspiration of activated charcoal with recurrent deposition and release from an intrapulmonary cavern,0,2662
1749,Jeopardizing Christmas: Why spoiled kids and a tight schedule could make Santa Claus fall?,1,618
1750,Wolfgang Amadeus Mozart - Controversies Regarding His Illnesses and Death: A Bibliographic Review,1,1149
1751,Prevention in neurology,0,3264
1752,Internal Model-Based Active Resonance Damping Current Control of a Grid-Connected Voltage-Sourced Converter With an LCL Filter,0,2098
1753,Olfactory discrimination ability of Asian elephants (Elephas maximus) for structurally related odorants.,1,364
1754,Electrochemical skin conductance to measure sudomotor function: the importance of not misinterpreting the evidence,0,2958
1755,Annual Variation of Soil Respiration and Precipitation in a Temperate Forest (Quercus serrata and Carpinus laxiflora) Under East Asian Monsoon Climate,0,1809
1756,External morphology of the leaf-tying larva and pupa of the Neotropical micromoth Eccopsis razowskii (Lepidoptera: Tortricidae),0,1714
1757,Expletives: Neurolinguistic and Neurobehavioral Perspectives on Swearing,1,736
1758,Which Feels Heavier - A Pound of Lead or a Pound of Feathers? A Potential Perceptual Basis of a Cognitive Riddle.,1,1396
1759,Opiate addicts lack error-dependent activation of rostral anterior cingulate,0,2703
1760,The NMDA receptor participates in respiration-related mitral cell synchrony,0,2814
1761,Pacific and Atlantic herring produce burst pulse sounds.,1,46
1762,The Susceptibility of 45 and 32 nm Bulk CMOS Latches to Low-Energy Protons,0,2003
1763,Artificial sweeteners as potential tracers of municipal landfill leachate.,1,1018
1764,Hot Potatoes in the Gray Literature,1,1029
1765,Top Ranked Boxers Are Less Hirsute Than Lower Level Boxers: An Example For the Importance of 5-Alpha-Reductase?,1,679
1766,Amygdala activation during masked presentation of emotional faces predicts conscious detection of threat-related faces,0,2675
1767,An analysis of the forces required to drag sheep over various surfaces,1,7
1768,"Environmental fate of terbuthylazine and hexazinone in a planted forest steepland Recent Soil, New Zealand",0,1819
1769,Neural correlates of the happy life: The amplitude of spontaneous low frequency fluctuations predicts subjective well-being,0,3246
1770,Altered cerebrovascular reactivity velocity in mild cognitive impairment and Alzheimer's disease,0,2865
1771,Deconstructing Anti-harm-reduction Metaphors: Mortality Risk from Falls and Other Traumatic Injuries Compared to Smokeless Tobacco Use.,1,915
1772,Maternal Death Surveillance and Response: A Tall Order for Effectiveness in Resource-Poor Settings,0,2452
1773,Iodine contributes to osmotic acclimatisation in the kelp Laminaria digitata (Phaeophyceae),0,1756
1774,The accuracy of home monitoring to detect disease activity during maintenance therapy for neovascular ARMD,0,2307
1775,Suppression of neuropathic pain by peripheral electrical stimulation in rats: μ-opioid receptor and NMDA receptor implicated,0,2848
1776,Characterization of coarse particulate matter in school gyms.,1,661
1777,Relationships of Toe-length Ratios to Finger-length Ratios Foot Preference and Wearing of Toe Rings,1,241
1778,Why Barbie is perceived as beautiful.,1,879
1779,Leakage Delays in TS Fuzzy Cellular Neural Networks,0,2823
1780,Social change and health law: the court as can-opener; the legislature as soup,1,844
1781,The Influence of Bite Size and Multiple Bites on Oral Texture Sensations.,1,953
1782,Blue whale earplug reveals lifetime contaminant exposure and hormone profiles.,1,288
1783,Marie Antoinette Syndrome,1,725
1784,Dr. Carl Andrew Zapffe: A Cod Proposes a Flying Interferometer,1,575
1785,Fatal laughter.,1,472
1786,Connectivity Patterns in Cognitive Control Networks Predict Naturalistic Multitasking Ability,0,3273
1787,Quantification of N-phenyl-2-naphthylamine by gas chromatography and isotope-dilution mass spectrometry and its percutaneous absorption ex vivo under workplace conditions,0,3399
1788,Specification of Mouse Telencephalic and Mid-Hindbrain Progenitors Following Heterotopic Ultrasound-Guided Embryonic Transplantation,0,3320
1789,Experimentally based description of harp plucking.,1,564
1790,Macular hole treated by the inverted internal limiting membrane flap technique: case report,0,2343
1791,The effect of prenatal cocaine exposure on the stress response of adult mice,0,3187
1792,"Landscape Distribution of Microbial Activity in the McMurdo Dry Valleys: Linked Biotic Processes, Hydrology, and Geochemistry in a Cold Desert Ecosystem",0,1762
1793,Spider behaviors include oral sexual encounters.,1,531
1794,Expletives of Lower Working-Class Women,1,234
1795,The Palatability of the Eggs of Birds - Illustrated by Experiments on the Food Preferences of the Hedgehog (erinaceus-europaeus).,1,1231
1796,Analysis of Wideband Multilayered Sinusoidally Modulated Metasurface,0,2041
1797,The effects of 5-minute ischemia in Mongolian gerbils: II. Changes of spontaneous neuronal activity in cerebral cortex and CA1 sector of hippocampus,0,2773
1798,Beyond Identity: Incorporating System Reliability Information Into an Automated Combat Identification System,0,2799
1799,Hemolytic Activities of Stinging Insect Venoms,1,3
1800,A Comparison of Jump Performances of the Dog Flea Ctenocephalides canis (Curtis 1826) and the Cat Flea Ctenocephalides felis felis (Bouche 1835),1,111
1801,Effects of alcohol and caloric restrictions on blood pressure and serum lipids in overweight men.,0,2324
1802,Blueberry Earth,1,1699
1803,Necessary and Sufficient Conditions for Bang-Bang Control,1,966
1804,Reach the Leech: An Unusual Cause of Hematuria.,1,1672
1805,An unresponsive biochemistry professor in the bathtub,1,793
1806,Influence of leukemia inhibitory factor on galanin/GMAP and neuropeptide Y expression in mouse primary sensory neurons after axotomy,0,3079
1807,"The relationships among height, penile length, and foot size",1,1000
1808,Effects of Quantization of Time-of-Flight (TOF) Measurements on Image Signal-to-Noise Ratio in TOF Emission Tomography,0,1993
1809,Who's Watching? The Market for Prostitution Services.,1,245
1810,A Domain Decomposition Method for Electromagnetic Radiation and Scattering Analysis of Multi-Target Problems,0,2004
1811,Engineering Design of the Superconducting Outsert for 40 T Hybrid Magnet,0,2078
1812,The case of the slandered Halloween cupcake: Survival after massive pediatric procainamide overdose,1,1350
1813,Leaning to the Left Makes the Eiffel Tower Seem Smaller: Posture-Modulated Estimation,1,64
1814,Voxel-based gray and white matter morphometry correlates of hallucinations in schizophrenia: The superior temporal gyrus does not stand alone,0,2938
1815,Adaptive Regularization Parameter for Pseudo Affine Projection Algorithm,0,2070
1816,Japan's Phillips Curve Looks Like Japan,1,537
1817,Management of hepatocellular carcinoma.,0,2439
1818,"Comment on: Predictors of wound dehiscence and its impact on mortality after abdominoperineal resection: data from the National Surgical Quality Improvement Program. Rencuzogullari A, Gorgun E, Binboga S, Ozuner G, Kessler H, Abbas MA",0,2628
1819,Use of Fluoxetine for the Treatment of Stereotypical Pacing Behavior in a Captive Polar Bear,1,981
1820,Classifying dogs' (Canis familiaris) facial expressions from photographs,1,804
1821,Sexual Behavior in Parked Cars Reported by Midwestern College Men and Women.,1,755
1822,The Dignity of Living Beings With Regard to Plants. Moral Consideration of Plantsfor Their Own Sake,1,100
1823,Inverted-UShaped Dopamine Actions on Human Working Memory and Cognitive Control,0,2929
1824,Behavioural and electrophysiological responses of the female malaria mosquito Anopheles gambiae (Diptera: Culicidae) to Limburger cheese volatiles,1,163
1825,Cortical changes underlying balance recovery in patients with hemiplegic stroke,0,3381
1826,The effects of auditory enrichment on gorillas.,1,1051
1827,Number of floral organs in Circaeaster agrestis (Circaeasteraceae) and possible homeosis among floral organs,0,1838
1828,Nurr1 deficiency predisposes to lactacystin-induced dopaminergic neuron injury in vitro and in vivo,0,2931
1829,Evidence for the functions of surface?active behaviors in humpback whales (Megaptera novaeangliae),1,603
1830,"Serotonin transporter polymorphism, memory and hippocampal volume in the elderly: association and interaction with cortisol",0,2720
1831,Humor and death: a qualitative study of The New Yorker cartoons (1986-2006),1,1591
1832,"Worry, Anhedonic Depression, and Emotional Styles",0,2782
1833,Developmental Dyscalculia: heterogeneity might not mean different mechanisms,0,3333
1834,"Fecal incontinence decreases sexual quality of life, but does not prevent sexual activity in women.",1,820
1835,Long-Term Predictors of Aortic Root Dilation and Aortic Regurgitation After Arterial Switch Operation,0,2543
