id,bert_sentence,t5_sentence,target,label
10950,I saw this tv advertised at Walmart for $39997.96. Will you price match? [SEP] Samsung UN85S9 Framed 85-Inch 4K Ultra HD 3D Smart LED TV,I saw this tv advertised at Walmart for $39997.96. Will you price match? </s> Samsung UN85S9 Framed 85-Inch 4K Ultra HD 3D Smart LED TV,not funny,0
6810,Would this be good for combat? [SEP] ELUCTO Large Electric Bug Zapper Fly Swatter Zap Mosquito Best for Indoor and Outdoor Pest Control (2 DURACELL AA Batteries Included),Would this be good for combat? </s> ELUCTO Large Electric Bug Zapper Fly Swatter Zap Mosquito Best for Indoor and Outdoor Pest Control (2 DURACELL AA Batteries Included),funny,1
604,Does ordering this put you on the cia watchlist because i don't want to get busted for the nuke i have hidden under my bed. [SEP] Uranium Ore,Does ordering this put you on the cia watchlist because i don't want to get busted for the nuke i have hidden under my bed. </s> Uranium Ore,funny,1
10527,Does it have to be cooked? Or can I consume it raw? [SEP] ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,Does it have to be cooked? Or can I consume it raw? </s> ThinkGeek Easy-Open Canned Unicorn Meat: Excellent Source of Sparkles Magic in Every Bite 5.5 Ounce - Stuffed Plush Toy,not funny,0
1551,If wearing this shirt can I win with a gun in a knife fight? [SEP] The Mountain Adult Unisex T-Shirt - Three Wolf Moon Classic,If wearing this shirt can I win with a gun in a knife fight? </s> The Mountain Adult Unisex T-Shirt - Three Wolf Moon Classic,funny,1
3815,does the tent come with the man shown in the picture? [SEP] Hydrokraken Hydroponic Indoor Grow Tent 4x4x6.5ft Mylar Grow Room for Efficient Indoor Plant Growth,does the tent come with the man shown in the picture? </s> Hydrokraken Hydroponic Indoor Grow Tent 4x4x6.5ft Mylar Grow Room for Efficient Indoor Plant Growth,funny,1
6969,Does this have enough padding to keep hard nipples from showing? [SEP] Elomi Women's Amelia Underwire Bandless Spacer Molded Bra Nude 38G UK,Does this have enough padding to keep hard nipples from showing? </s> Elomi Women's Amelia Underwire Bandless Spacer Molded Bra Nude 38G UK,funny,1
440,On the back does the ornament indicate when America was great when it stopped being great and when it will be great again? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,On the back does the ornament indicate when America was great when it stopped being great and when it will be great again? </s> Trump Make America Great Again Red Cap Collectible Ornament,funny,1
36,My board started on fire while playing. Is this normal? [SEP] Winning Moves Games Classic Ouija,My board started on fire while playing. Is this normal? </s> Winning Moves Games Classic Ouija,funny,1
1856,My neighbor and his whole family are all pest will this work on them? :) [SEP] [UPGRADED] Ultrasonic Pest Repeller | 6 Pack Electronic Plug in Pest Control | Works on Mosquitoes Mice Ants Roaches Spiders Flies Bed Bugs | Human & Pet Safe,My neighbor and his whole family are all pest will this work on them? :) </s> [UPGRADED] Ultrasonic Pest Repeller | 6 Pack Electronic Plug in Pest Control | Works on Mosquitoes Mice Ants Roaches Spiders Flies Bed Bugs | Human & Pet Safe,funny,1
6012,How long can you store pee in it? [SEP] Bear Grylls Water Bottle,How long can you store pee in it? </s> Bear Grylls Water Bottle,funny,1
17778,This looks like a roller used to remove hair from clothing.  Is it? Is it like dash mat that holds things and rinse off when dusty ? [SEP] iRoller Screen Cleaner: Reusable Liquid Free Touchscreen Cleaner for Smartphones and Tablets - Immediately Sanitizes - Easy to Use and Incredibly Effective on Any Touch Screen,This looks like a roller used to remove hair from clothing.  Is it? Is it like dash mat that holds things and rinse off when dusty ? </s> iRoller Screen Cleaner: Reusable Liquid Free Touchscreen Cleaner for Smartphones and Tablets - Immediately Sanitizes - Easy to Use and Incredibly Effective on Any Touch Screen,not funny,0
16319,So many diff. Sellers and brands and reviews!!  What sepatates this one from the rest with 4+ stars? [SEP] Aduro Sport Workout Training Mask - for Running Biking Training and Fitness Achieve High Altitude Elevation Effects with 4 Level Air Flow Regulator [Peak Resistance] - CAMO,So many diff. Sellers and brands and reviews!!  What sepatates this one from the rest with 4+ stars? </s> Aduro Sport Workout Training Mask - for Running Biking Training and Fitness Achieve High Altitude Elevation Effects with 4 Level Air Flow Regulator [Peak Resistance] - CAMO,not funny,0
6750,Does Soylent contain humans? [SEP] Soylent Meal Replacement Shake Cacao 14 oz Bottles 12 Pack (Packaging May Vary),Does Soylent contain humans? </s> Soylent Meal Replacement Shake Cacao 14 oz Bottles 12 Pack (Packaging May Vary),funny,1
5738,can it take some punishment [SEP] Marvel X-Men Wolverine Hero Mask,can it take some punishment </s> Marvel X-Men Wolverine Hero Mask,funny,1
4892,Does it come with a stripper? [SEP] New Pro Portable Stripper Fitness Exercise Stripper Weight Loss Club Spin Spinning Professional Dance Dancing Strip Spinning Pole 45mm Silver up to 9Ft Height,Does it come with a stripper? </s> New Pro Portable Stripper Fitness Exercise Stripper Weight Loss Club Spin Spinning Professional Dance Dancing Strip Spinning Pole 45mm Silver up to 9Ft Height,funny,1
15157,Will this connect to an Amazon Echo? [SEP] OontZ Angle 3 Enhanced Stereo Edition IPX5 Splashproof Portable Bluetooth Speaker with Volume Booster AMP 10 Watts Power Custom Bass Radiator 100' Wireless Range Bluetooth 4.2,Will this connect to an Amazon Echo? </s> OontZ Angle 3 Enhanced Stereo Edition IPX5 Splashproof Portable Bluetooth Speaker with Volume Booster AMP 10 Watts Power Custom Bass Radiator 100' Wireless Range Bluetooth 4.2,not funny,0
5286,I assume the item is delivered in a box if so do I need to be worthy to lift the box? [SEP] Marvel's Avengers Thor HammerBrown/Silver,I assume the item is delivered in a box if so do I need to be worthy to lift the box? </s> Marvel's Avengers Thor HammerBrown/Silver,funny,1
11510,what are the macros on this item? [SEP] Think Geek Canned Unicorn Meat,what are the macros on this item? </s> Think Geek Canned Unicorn Meat,not funny,0
9032,Does the woman come with the chair? [SEP] Merax High Back Ergonomic PU Leather Office Executive Chair Black,Does the woman come with the chair? </s> Merax High Back Ergonomic PU Leather Office Executive Chair Black,funny,1
6525,Are the soles really made from the souls of Chinese children? [SEP] Ivanka Trump Women's Sarena Boot,Are the soles really made from the souls of Chinese children? </s> Ivanka Trump Women's Sarena Boot,funny,1
13392,Does anyone you know how this does for higher registers? I am soprano and want something to record the high notes that sounds good. [SEP] Aokeo AK-70 Professional Condenser Microphone & AK-35 Suspension Boom Scissor Arm Stand with Built-in XLR Cable and Mounting Clamp (AK-70 Set With USB Sound Card),Does anyone you know how this does for higher registers? I am soprano and want something to record the high notes that sounds good. </s> Aokeo AK-70 Professional Condenser Microphone & AK-35 Suspension Boom Scissor Arm Stand with Built-in XLR Cable and Mounting Clamp (AK-70 Set With USB Sound Card),not funny,0
3943,Why do you guys gently dry the fruits? do fruits have feelings? [SEP] Organifi: Red Juice- Organic Superfood Supplement Powder - 30 Day Supply - USDA Certified Organic Boosts Metabolism and Reverses The Signs of Aging,Why do you guys gently dry the fruits? do fruits have feelings? </s> Organifi: Red Juice- Organic Superfood Supplement Powder - 30 Day Supply - USDA Certified Organic Boosts Metabolism and Reverses The Signs of Aging,funny,1
15225,How do you maintain the blade? [SEP] Condor Tool and Knife Outback Machete 20-Inch Blasted Satin Black Handle Leather Sheath,How do you maintain the blade? </s> Condor Tool and Knife Outback Machete 20-Inch Blasted Satin Black Handle Leather Sheath,not funny,0
10198,Ok i've been collecting element and i've stumbled across this and looking through comments with stupid questions that really are not even a real question. i'm asking whether or not if this is dangerous or not i understand that it has a low cpm but if the alphabetaor gamma radiation is dangerously enough to cause nausea or etc. [SEP] Uranium Ore,Ok i've been collecting element and i've stumbled across this and looking through comments with stupid questions that really are not even a real question. i'm asking whether or not if this is dangerous or not i understand that it has a low cpm but if the alphabetaor gamma radiation is dangerously enough to cause nausea or etc. </s> Uranium Ore,not funny,0
10693,Im 4'10 will I fit? [SEP] Rubie's Adult Jurassic World T-Rex Inflatable Costume,Im 4'10 will I fit? </s> Rubie's Adult Jurassic World T-Rex Inflatable Costume,not funny,0
16242,Are these the same ones featured in Wall-E? https://tenor.com/view/walle-humans-lazy-eve-disney-gif-5471514 [SEP] CTA Digital 2-in-1 iPotty with Activity Seat for iPad,Are these the same ones featured in Wall-E? https://tenor.com/view/walle-humans-lazy-eve-disney-gif-5471514 </s> CTA Digital 2-in-1 iPotty with Activity Seat for iPad,not funny,0
3049,Is it bulletproof [SEP] Jacted Up Tees Harambe The Gorilla RIP Cincinnati Zoo Men's T-Shirt - Small Sport Gray (1419),Is it bulletproof </s> Jacted Up Tees Harambe The Gorilla RIP Cincinnati Zoo Men's T-Shirt - Small Sport Gray (1419),funny,1
15093,Is it a real sword? [SEP] Zombie Hunter Blood Splatter Samurai Sword NEW,Is it a real sword? </s> Zombie Hunter Blood Splatter Samurai Sword NEW,not funny,0
3044,Isn't America Already Great? [SEP] Komene Make America Great Again Donald Trump Hat 2016 Baseball Hat Sport Hat (red),Isn't America Already Great? </s> Komene Make America Great Again Donald Trump Hat 2016 Baseball Hat Sport Hat (red),funny,1
12120,anyone know if this fits a Prius ? [SEP] Fire Missiles Button Car Cigarette Lighter by Citadel Black - Anodized Aluminum 12-Volt Replacement Accessory Fits Most Vehicles Socket Size A,anyone know if this fits a Prius ? </s> Fire Missiles Button Car Cigarette Lighter by Citadel Black - Anodized Aluminum 12-Volt Replacement Accessory Fits Most Vehicles Socket Size A,not funny,0
16945,When stock will coming? I waiting the red color.  Thank you. [SEP] Best Crochet Hook Set with Ergonomic Handles for Extreme Comfort. Perfect Crochet Hooks for Arthritic Hands Smooth Knitting Needles for Superior Results & 22 Knitting Accessories.,When stock will coming? I waiting the red color.  Thank you. </s> Best Crochet Hook Set with Ergonomic Handles for Extreme Comfort. Perfect Crochet Hooks for Arthritic Hands Smooth Knitting Needles for Superior Results & 22 Knitting Accessories.,not funny,0
15492,I was given one of these a few years back and it broke I was wondering if there is a quality plastic replica that you guys and gals may know about? [SEP] Darth Vader Episode V FX Lightsaber,I was given one of these a few years back and it broke I was wondering if there is a quality plastic replica that you guys and gals may know about? </s> Darth Vader Episode V FX Lightsaber,not funny,0
12089,"Sense of humor be damned. This is offensive. These items should be removed. Note ""frequently bought together"" items. Why do you think this is funny? [SEP] Big Mouth Toys Funny Toilet Paper: Obama","Sense of humor be damned. This is offensive. These items should be removed. Note ""frequently bought together"" items. Why do you think this is funny? </s> Big Mouth Toys Funny Toilet Paper: Obama",not funny,0
16383,Is this made in USA [SEP] Casio Men's XL Rescue Series G-Shock Quartz 200M WR Shock Resistant Resin Color: Blue (Model G-7900-2CR),Is this made in USA </s> Casio Men's XL Rescue Series G-Shock Quartz 200M WR Shock Resistant Resin Color: Blue (Model G-7900-2CR),not funny,0
7625,Does it come with the apple? [SEP] Nina Chan 8 POUND Asian Fake Pussy,Does it come with the apple? </s> Nina Chan 8 POUND Asian Fake Pussy,funny,1
5239,Can you use this to wipe your butt? [SEP] PowerLead Mobile Theatre Video Glasses 52 Inch Virtual Screen,Can you use this to wipe your butt? </s> PowerLead Mobile Theatre Video Glasses 52 Inch Virtual Screen,funny,1
12788,When will this be back in stock? I've been asking for 2 weeks [SEP] WWE Championship Replica Title Belt (2014),When will this be back in stock? I've been asking for 2 weeks </s> WWE Championship Replica Title Belt (2014),not funny,0
6875,Does it come with the adult I need new a new parent I made an oopsie 😋 [SEP] Silver Lilly Adult Pajamas - Plush One Piece Cosplay Monkey Animal Costume (L),Does it come with the adult I need new a new parent I made an oopsie 😋 </s> Silver Lilly Adult Pajamas - Plush One Piece Cosplay Monkey Animal Costume (L),funny,1
12714,Vg pg ratio? [SEP] Baja Blast Vapor - 30ml,Vg pg ratio? </s> Baja Blast Vapor - 30ml,not funny,0
10445,What is the half life of this spray? [SEP] Wilton 710-5521 Metallic Color Mist 1.5 oz Silver,What is the half life of this spray? </s> Wilton 710-5521 Metallic Color Mist 1.5 oz Silver,not funny,0
4951,If I purchase this will I still be able to get a marriage license in Kentucky? [SEP] iXCC 3-Ft Tangle-Free Male to Male 3.5mm Auxiliary Cable with Gold Plated Connectors for Apple Android Smartphones Tablet and MP3 Players - Standard Packaging,If I purchase this will I still be able to get a marriage license in Kentucky? </s> iXCC 3-Ft Tangle-Free Male to Male 3.5mm Auxiliary Cable with Gold Plated Connectors for Apple Android Smartphones Tablet and MP3 Players - Standard Packaging,funny,1
15433,can i use this hitch mount in a toyota camry SE 2012 to carry a 300 pounds scooter? [SEP] Black Widow MX-600X SteelMotorcycleCarrier-600lb.Capacity,can i use this hitch mount in a toyota camry SE 2012 to carry a 300 pounds scooter? </s> Black Widow MX-600X SteelMotorcycleCarrier-600lb.Capacity,not funny,0
16531,how often do you use this product? [SEP] Piero Lorenzo Blackhead Remover Mask Blackhead Peel Off Mask Face Mask Blackhead Mask Black Mask Deep Cleaning Facial Mask for Face Nose 60g BM,how often do you use this product? </s> Piero Lorenzo Blackhead Remover Mask Blackhead Peel Off Mask Face Mask Blackhead Mask Black Mask Deep Cleaning Facial Mask for Face Nose 60g BM,not funny,0
9954,Please can i return this? while i didn't actually order it somehow it has ended up at my door.  will pay anything to return. [SEP] Trump Make America Great Again Red Cap Collectible Ornament,Please can i return this? while i didn't actually order it somehow it has ended up at my door.  will pay anything to return. </s> Trump Make America Great Again Red Cap Collectible Ornament,not funny,0
12461,I normally wear a size 10 wide for my running shoes but a size 9 in chuck taylors. do these fit more like regular shoes or more like chucks? [SEP] Altama OTB Maritime Assault Fin Friendly Mid Cut Operators Boots,I normally wear a size 10 wide for my running shoes but a size 9 in chuck taylors. do these fit more like regular shoes or more like chucks? </s> Altama OTB Maritime Assault Fin Friendly Mid Cut Operators Boots,not funny,0
9317,How much wood could a woodchuck chuck if a woodchuck could chuck wood? [SEP] Melissa & Doug Food Groups - Wooden Play Food (Pretend Play 21 Hand-Painted Wooden Pieces and 4 Crates),How much wood could a woodchuck chuck if a woodchuck could chuck wood? </s> Melissa & Doug Food Groups - Wooden Play Food (Pretend Play 21 Hand-Painted Wooden Pieces and 4 Crates),funny,1
6191,Is this lady ok?😂 [SEP] Tengo Women's High Waist Buttocks Denim Shorts(BlueM),Is this lady ok?😂 </s> Tengo Women's High Waist Buttocks Denim Shorts(BlueM),funny,1
15109,How long does it take to arrive? [SEP] GoFloats 6' Giant Inflatable Beach Ball Extra Large Jumbo Beach Ball | Patch Kit Included,How long does it take to arrive? </s> GoFloats 6' Giant Inflatable Beach Ball Extra Large Jumbo Beach Ball | Patch Kit Included,not funny,0
8285,Has this gone live? [SEP] Nintendo amiibo - Link: Skyward Sword,Has this gone live? </s> Nintendo amiibo - Link: Skyward Sword,funny,1
13378,china or america which worker made this dress? [SEP] Ivanka Trump Women's Sleeveless Color Block Shirt Dress Black/Dahlia 2,china or america which worker made this dress? </s> Ivanka Trump Women's Sleeveless Color Block Shirt Dress Black/Dahlia 2,not funny,0
2219,Is the fine lady included in the price? And how soon can the whole package be at my door? [SEP] LifeSpan TR1200i Folding Treadmill,Is the fine lady included in the price? And how soon can the whole package be at my door? </s> LifeSpan TR1200i Folding Treadmill,funny,1
11308,What exactly is the difference between the american version and the european version and which one is better? amazon seems to favor the european vers. [SEP] Super NES Classic,What exactly is the difference between the american version and the european version and which one is better? amazon seems to favor the european vers. </s> Super NES Classic,not funny,0
10025,Why is this only available in XXS? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,Why is this only available in XXS? </s> Trump Make America Great Again Red Cap Collectible Ornament,not funny,0
11300,What’s the return policy [SEP] The Noble Collection Harry Potter Wand,What’s the return policy </s> The Noble Collection Harry Potter Wand,not funny,0
14158,Is it full tang? [SEP] Modern Post-Apocalyptic Armored Raven Task Force Gladiator Sword,Is it full tang? </s> Modern Post-Apocalyptic Armored Raven Task Force Gladiator Sword,not funny,0
18104,Do it work with the beats executive [SEP] Beats Solo3 Wireless Headphones - Mickey's 90th Anniversary Edition,Do it work with the beats executive </s> Beats Solo3 Wireless Headphones - Mickey's 90th Anniversary Edition,not funny,0
12782,How soon can you ship 30 hats? [SEP] Make America Great Again Trump 2016 Unisex-adult Adjustable Hat Red,How soon can you ship 30 hats? </s> Make America Great Again Trump 2016 Unisex-adult Adjustable Hat Red,not funny,0
10603,What it is the dbi output o of the stock antennas? [SEP] ASUS RT-AC5300 AC5300 Tri-Band WiFi Gaming Router MU-MIMO AiProtection Lifetime Security by Trend Micro AiMesh Compatible for Mesh WiFi System WTFast Game Accelerator,What it is the dbi output o of the stock antennas? </s> ASUS RT-AC5300 AC5300 Tri-Band WiFi Gaming Router MU-MIMO AiProtection Lifetime Security by Trend Micro AiMesh Compatible for Mesh WiFi System WTFast Game Accelerator,not funny,0
12731,Does the pioneer stage 4 dex-p99rs have bluetooth capability? [SEP] Pioneer DEX-P99RS Stage 4 Reference Series CD Receiver,Does the pioneer stage 4 dex-p99rs have bluetooth capability? </s> Pioneer DEX-P99RS Stage 4 Reference Series CD Receiver,not funny,0
11991,Does this tell legit time or just average time? [SEP] AUDEMARS PIGUET ROYAL OAK TOURBILLON 41 EXTRA THIN ROSE GOLD WATCH 26510OR.OO.1220OR.01,Does this tell legit time or just average time? </s> AUDEMARS PIGUET ROYAL OAK TOURBILLON 41 EXTRA THIN ROSE GOLD WATCH 26510OR.OO.1220OR.01,not funny,0
1146,so im about 6'6'' fairly athletic build would this fir me? [SEP] Rubie's Adult Jurassic World T-Rex Inflatable Costume,so im about 6'6'' fairly athletic build would this fir me? </s> Rubie's Adult Jurassic World T-Rex Inflatable Costume,funny,1
5343,Do they take down a goverment? [SEP] Rick's Picks Classic Sours Deli Style Pickle Spears (24 oz Jar) Low Sodium Snack Gluten Free Low Carb Low Sugar Fat Free Cholesterol Free,Do they take down a goverment? </s> Rick's Picks Classic Sours Deli Style Pickle Spears (24 oz Jar) Low Sodium Snack Gluten Free Low Carb Low Sugar Fat Free Cholesterol Free,funny,1
17834,Do these slouch down? [SEP] Ivanka Trump Women's Livi Over The Over The Knee Boot Black 8 M US,Do these slouch down? </s> Ivanka Trump Women's Livi Over The Over The Knee Boot Black 8 M US,not funny,0
15751,I am looking for good snack containers. Could you give me an idea of how much food will fit? Like 14 cherries or 20 med grapes? [SEP] Rubbermaid Easy Find Lids Glass Food Storage Container 1.5 Cup Racer Red 1823641,I am looking for good snack containers. Could you give me an idea of how much food will fit? Like 14 cherries or 20 med grapes? </s> Rubbermaid Easy Find Lids Glass Food Storage Container 1.5 Cup Racer Red 1823641,not funny,0
9269,How do you actually get the exploding kittens past TSA? [SEP] Exploding Kittens Card Game,How do you actually get the exploding kittens past TSA? </s> Exploding Kittens Card Game,funny,1
14354,What is odyssey [SEP] Super Mario Odyssey - Nintendo Switch,What is odyssey </s> Super Mario Odyssey - Nintendo Switch,not funny,0
8880,It's she single? [SEP] Monster High Casta Fierce Doll,It's she single? </s> Monster High Casta Fierce Doll,funny,1
4792,Is it like women underwar for men? [SEP] FEESHOW Men's Silky Bikini Briefs Bulge Pouch Underwear Swimwear Ruched Back Apricot one Size,Is it like women underwar for men? </s> FEESHOW Men's Silky Bikini Briefs Bulge Pouch Underwear Swimwear Ruched Back Apricot one Size,funny,1
1498,If I talk into this fan will i sound like a robot? [SEP] Honeywell HT-900 TurboForce Air Circulator Fan Black,If I talk into this fan will i sound like a robot? </s> Honeywell HT-900 TurboForce Air Circulator Fan Black,funny,1
5391,Will this evil ham really make me as vile and diabolical as Dr. Eggman? [SEP] Underwood Deviled Ham 4.25 Oz can - Pack of 4,Will this evil ham really make me as vile and diabolical as Dr. Eggman? </s> Underwood Deviled Ham 4.25 Oz can - Pack of 4,funny,1
18529,My husband is competely colorbind.  Only see's black white and gray.  Would these work for him? [SEP] EnChroma Color Blind Glasses - Ellis - Cx3 Sun Outdoor for Deutan and Protan Color Blindness (Black),My husband is competely colorbind.  Only see's black white and gray.  Would these work for him? </s> EnChroma Color Blind Glasses - Ellis - Cx3 Sun Outdoor for Deutan and Protan Color Blindness (Black),not funny,0
5176,What will happen if I purchase another in 3 weeks will it alter my luck? [SEP] Indio Products Road Opener Orange/Green/Gold Candle - Silkscreen 3 Color 7 Day,What will happen if I purchase another in 3 weeks will it alter my luck? </s> Indio Products Road Opener Orange/Green/Gold Candle - Silkscreen 3 Color 7 Day,funny,1
6006,Is the girl extra or is she included in the price? [SEP] Stand Steady Standing Desk X-Elite Standing Desk | X-Elite Pro Version Instantly Convert Any Desk into a Sit/Stand up Desk Height-Adjustable Fully Assembled Desk Converter (Black),Is the girl extra or is she included in the price? </s> Stand Steady Standing Desk X-Elite Standing Desk | X-Elite Pro Version Instantly Convert Any Desk into a Sit/Stand up Desk Height-Adjustable Fully Assembled Desk Converter (Black),funny,1
1214,Is there any assembly required?  I'm no longer in school and wouldn't begin to know where to find an assembly. [SEP] Hutzler 571 Banana Slicer,Is there any assembly required?  I'm no longer in school and wouldn't begin to know where to find an assembly. </s> Hutzler 571 Banana Slicer,funny,1
18134,when is the best time to take this [SEP] Amazon Elements Lysine Complex with Vitamin C 1500 mg L-Lysine with 100 mg Vitamin C per Serving (3 Tablets) Vegetarian 195 Tablets,when is the best time to take this </s> Amazon Elements Lysine Complex with Vitamin C 1500 mg L-Lysine with 100 mg Vitamin C per Serving (3 Tablets) Vegetarian 195 Tablets,not funny,0
15808,I have an 100 yellow lab with neck measurement of 22 inches and chest measurement of 38 inches would any of these sizes fit at all? which one [SEP] Classic Batman Pet Costume - XL,I have an 100 yellow lab with neck measurement of 22 inches and chest measurement of 38 inches would any of these sizes fit at all? which one </s> Classic Batman Pet Costume - XL,not funny,0
3892,Is this bag capable of holding Pokémon? [SEP] Pokemon Center Original Lillie Drum Bag,Is this bag capable of holding Pokémon? </s> Pokemon Center Original Lillie Drum Bag,funny,1
15393,What mm drivers are the speakers? [SEP] Amazon Deal Top Sales Special Today - 2019 Best Gifts - HiFi Elite Super 66 Wireless Bluetooth Headphones - Advanced Premium Sound & Bass Noise Isolation Mic for Phone Calls Superior Comfort,What mm drivers are the speakers? </s> Amazon Deal Top Sales Special Today - 2019 Best Gifts - HiFi Elite Super 66 Wireless Bluetooth Headphones - Advanced Premium Sound & Bass Noise Isolation Mic for Phone Calls Superior Comfort,not funny,0
17639,My daughter got this item as a duplicate for her birthday is there anyway I could exchange it for a different one for equal price or more? [SEP] TY 37223 Beanie Boos Rainbow Dog Reg Small,My daughter got this item as a duplicate for her birthday is there anyway I could exchange it for a different one for equal price or more? </s> TY 37223 Beanie Boos Rainbow Dog Reg Small,not funny,0
12374,Why do every month the gummy candy purchase itself without me buying them ? [SEP] Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,Why do every month the gummy candy purchase itself without me buying them ? </s> Haribo Gummi Candy Goldbears Gummi Candy 5 Pound Bag,not funny,0
13368,can it use airsoft bbs [SEP] Umarex Baby Desert Eagle Air Gun Kit,can it use airsoft bbs </s> Umarex Baby Desert Eagle Air Gun Kit,not funny,0
8028,Does this item include bed bugs or are they sold separately? [SEP] Comfort & Relax Memory Foam Mattress for Full Body Support 5-inch Thick 38 x 74 x 5 in Twin,Does this item include bed bugs or are they sold separately? </s> Comfort & Relax Memory Foam Mattress for Full Body Support 5-inch Thick 38 x 74 x 5 in Twin,funny,1
750,How many aliens can i switch to? [SEP] Apple Watch Series 1 Sport 42mm Space Gray Aluminum Case with Black Sport Band,How many aliens can i switch to? </s> Apple Watch Series 1 Sport 42mm Space Gray Aluminum Case with Black Sport Band,funny,1
11841,is the price really $75.00 for ONE gallon of milk? [SEP] Tuscan Dairy Whole Vitamin D Milk Gallon 128 oz,is the price really $75.00 for ONE gallon of milk? </s> Tuscan Dairy Whole Vitamin D Milk Gallon 128 oz,not funny,0
10248,Do you guys have 8ball [SEP] Mattel Games Magic 8 Ball,Do you guys have 8ball </s> Mattel Games Magic 8 Ball,not funny,0
1691,will this product work on my in-laws? [SEP] 711TEK Pest RepellentZS1033 Pest Repeller Indoor Plug in for Insect - AntsRoachesBugsFleasMosquitoesSpiders (4 Packs),will this product work on my in-laws? </s> 711TEK Pest RepellentZS1033 Pest Repeller Indoor Plug in for Insect - AntsRoachesBugsFleasMosquitoesSpiders (4 Packs),funny,1
6626,Does it protect the coffee against donald trump's executive orders? [SEP] Coffee Gator Stainless Steel Container - Canister with co2 Valve Scoop and Travel Jar - Medium Silver,Does it protect the coffee against donald trump's executive orders? </s> Coffee Gator Stainless Steel Container - Canister with co2 Valve Scoop and Travel Jar - Medium Silver,funny,1
12879,Is the kek flag double sided? [SEP] Anley [Fly Breeze 3x5 Foot Kek Republic Flag - Vivid Color and UV Fade Resistant - Canvas Header and Double Stitched - Kekistan Meme Banner Flags Polyester with Brass Grommets 3 X 5 Ft,Is the kek flag double sided? </s> Anley [Fly Breeze 3x5 Foot Kek Republic Flag - Vivid Color and UV Fade Resistant - Canvas Header and Double Stitched - Kekistan Meme Banner Flags Polyester with Brass Grommets 3 X 5 Ft,not funny,0
1793,Is there any way to reset the date for when impeachment begins? [SEP] Trump's Last Day Countdown Clock (1 Clock),Is there any way to reset the date for when impeachment begins? </s> Trump's Last Day Countdown Clock (1 Clock),funny,1
16419,Is this mug safe for hot coffee? [SEP] Poler Beach Towels One Size Off White,Is this mug safe for hot coffee? </s> Poler Beach Towels One Size Off White,not funny,0
13072,How do you update roomba 980's firmware? [SEP] iRobot Roomba 980 Wi-Fi Connected Vacuuming Robot,How do you update roomba 980's firmware? </s> iRobot Roomba 980 Wi-Fi Connected Vacuuming Robot,not funny,0
9079,Did you buy this pillow because of the picture? [SEP] C&W Goose Feather Bed PillowsMedium Firm Feather Pillows Queen Size-20x28100% Egyptian Cotton Cover600TC,Did you buy this pillow because of the picture? </s> C&W Goose Feather Bed PillowsMedium Firm Feather Pillows Queen Size-20x28100% Egyptian Cotton Cover600TC,funny,1
16100,How easy is it to change which side I sleep on in the middle of the night? [SEP] Moonlight Slumber Comfort-U Total Body Support Pillow (Full Size),How easy is it to change which side I sleep on in the middle of the night? </s> Moonlight Slumber Comfort-U Total Body Support Pillow (Full Size),not funny,0
18015,ca this be used with a induction cooktop? [SEP] Trisha Yearwood Cottage Precious Metals 10 Inch Non-Stick Ceramic Fry Pan Titanium,ca this be used with a induction cooktop? </s> Trisha Yearwood Cottage Precious Metals 10 Inch Non-Stick Ceramic Fry Pan Titanium,not funny,0
6652,Will he haunt me in my dreams? [SEP] 35cm Dangan Ronpa Super Danganronpa 2 Mono Kuma Black&White Bear Plush Doll Toy by HiRudolph,Will he haunt me in my dreams? </s> 35cm Dangan Ronpa Super Danganronpa 2 Mono Kuma Black&White Bear Plush Doll Toy by HiRudolph,funny,1
6500,I have been told that if I drink this I will see God. But he will be busy watching Ren and Stimpy and won't want to be bothered. True? [SEP] SURGE 4 ct 16 FL OZ Cans,I have been told that if I drink this I will see God. But he will be busy watching Ren and Stimpy and won't want to be bothered. True? </s> SURGE 4 ct 16 FL OZ Cans,funny,1
10952,Does it come with a ladder to stand on while dusting? Or do you just throw it out when it gets dusty? At this price I bet you just replace it. [SEP] Samsung UN85S9 Framed 85-Inch 4K Ultra HD 3D Smart LED TV,Does it come with a ladder to stand on while dusting? Or do you just throw it out when it gets dusty? At this price I bet you just replace it. </s> Samsung UN85S9 Framed 85-Inch 4K Ultra HD 3D Smart LED TV,not funny,0
13769,Can I use an electric razor with this product? [SEP] Mens Goatee Shaving Template | Create a Perfectly Shaped Goatee Every Time | Adjustable | Reduces Shaving Time | Shape Van Dyke Goatee and Circle Beard by GoateeSaver (Version 1.1),Can I use an electric razor with this product? </s> Mens Goatee Shaving Template | Create a Perfectly Shaped Goatee Every Time | Adjustable | Reduces Shaving Time | Shape Van Dyke Goatee and Circle Beard by GoateeSaver (Version 1.1),not funny,0
