,sentence,label,idx
8311,What age do you have too be [SEP] Balai Fidget Spinner Toy Glow in the Dark Hand Spinner Fluorescence Stress Reducer Relieve Anxiety and Boredom,1,8898
8312,If Ike fights for me does this automatically make us friends? [SEP] Ike amiibo - Japan Import (Super Smash Bros Series),1,14911
8313,Will this keep me from getting shot while on my morning run in my black neighborhood? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,4524
8314,Does this have a brand name? Who makes this? [SEP] Minch Polka Dot Diaper Bags-LD13 Baby Fashionable Polka Dot Diaper Bags Backpack Designer - for Girls Dads Twins Mom-Changing Pad (Coffee),0,12332
8315,Is this light enough for a cake topper? [SEP] Marvel Avengers Thor Battle Hammer,0,6986
8316,Does anyone know if this will be a limited release console bundle? So say in a year from now will they stop making them? [SEP] PlayStation 4 Console - Destiny Bundle [Discontinued],0,8617
8317,Will this snake become a dragon? [SEP] DE-Realistic Rubber Black Mamba Snake Toy Garden Props 52 Inch Long,1,15209
8318,How high do they come up the calf ? (depends on foot and leg) the distance toe to heal and the distance from heal to top. thanks (have a great day!) [SEP] Gold Toe Men's Multi Cotton Crew 656s Athletic Sock (6 & 12 Packs),0,4021
8319,Will this brush work with modge podge glue? [SEP] Wooster Brush Paint Brush Q3108-2 Softip Paintbrush 2-Inch White,0,7519
8320,Is this made in china? [SEP] Telafu Long Lasting Waterproof Repair Discolored Lipstick£¬Wild Vegetables Lipstick£¬Temperature Change Lipstick (Light Color),0,18725
8321,Will this ornament go on a Victory Tour and expect me to pay for it?  Will we all be required to raise our arms in salute? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,18672
8322,"If this biscuit joiner were a super hero who would it be? [SEP] Chicago Electric Power Tools 4"" Plate Joiner",1,18611
8323,What color is the farts? Is it green?? [SEP] Little Stinker The Original Bag of Unicorn Farts Cotton Candy Funny Novelty Gift for Unique Birthday Gag Gift for Friends Mom Dad Girl Boy Grandson Stocking Stuffer While Elephant Christmas,1,7839
8324,Does this watch come with an attorney to cover my legal fees as I proceed with my divorce and life as a homeless man.  I could cover the cost of the. [SEP] Audemars Piguet Jules Grand Complications mechanical-hand-wind mens Watch (Certified Pre-owned),1,6772
8325,Is this a gas unit ? [SEP] Goodman Goodman 3 Ton 14 SEER Heat Pump - R410A GSZ140361,0,16966
8326,Can you replace the batteries in these? [SEP] WowWee Pinkfong Baby Shark Official Song Cube - Daddy Shark,0,3075
8327,Does child included [SEP] Melissa & Doug Ninja Role Play Costume Set (4 pcs) - Tunic Pants Hood Soft Sword,1,6773
8328,is it free shipping [SEP] Rock Ridge Magic Money Maker Magic Trick (Pack of 1),0,12520
8329,Does this toy contain toxic materials? [SEP] Skip Hop Bandana Buddies Baby Activity and Teething Toy with Multi-Sensory Rattle and Textures Monkey,0,12281
8330,this item is really from neca [SEP] NECA Guardians of The Galaxy Body Knocker Dancing Groot Figure,0,9868
8331,Does the girl in the pictures come with the sack? [SEP] Jaxx 7 ft Giant Bean Bag Sofa Charcoal,1,12589
8332,How lazy can you be?!?!?!?! [SEP] DUDE Dash Button,1,18770
8333,"will this take me to hell? Asking for a friend.... [SEP] StickerJOE Ticket to Hell Funny Cool Sticker 3.5"" X 2""",1,5344
8334,How install led lights on pool table [SEP] Biltek 6' ft Cool White Man Cave Bar Pool Table LED Lighting Strip + Dimmer + Remote + Wall Plug 110V - Sports Memorabilia Bar Theatre Room Liquor Cabinet Wine Cellar Dart Board Waterproof 110V-220V,0,2700
8335,dose [SEP] Slappy From Goosebumps Standard Upgrade Dummy,1,14387
8336,can it kill mosquitoes?? is it accurate on the fly [SEP] SKELL INC. Bug-A-Salt Camofly 2.0 Insect Eradication Gun,1,8762
8337,Does the fragrance clash with the original mint-flavor Tic Tacs?   I like to move in close if you know what I mean. [SEP] Trump Success Eau de Toilette Spray for Men 3.4 Fluid Ounce,1,300
8338,Why do they not ship to uae [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs,0,7871
8339,Does the earclip read heart rate variability? And how many brainwave channel sensors are on the headband [SEP] NeuroSky BrainLink Pro: Focus Training Meditation Guide and Brain Games,0,9865
8340,Does it dry on cake pops or smear [SEP] Wilton 710-5521 Metallic Color Mist 1.5 oz Silver,0,12804
8341,Has any women attracted any men? [SEP] Pheromones For Women Pheromone Perfume Spray [Attract Men] - Elegance Extra Strength Human Pheromones Formula by RawChemistry (1 Fl. Oz Spray),1,17065
8342,how long does a 2-ounce bottle last? [SEP] PooPourri BeforeYouGo Toilet Spray 2 oz Bottle Original Citrus Scent,0,7931
8343,My item is not working!! Who do I contact about this problem? [SEP] Let's Go Fishin',0,14215
8344,will batman come if you shine the bat sign? [SEP] Crazy Case Batmobile Tumbler Iphone 5&#xFF0F;iphone 5s,1,18555
8345,Can I extract DNA from these dinosaurs to grow real dinosaurs? [SEP] Vinyl Minature Dinosaurs (100-Pack),1,13441
8346,Would this be okay to wear with glasses for just walking around a convention center? [SEP] SZCO Supplies Brass Crusader Helmet,1,14518
8347,Is this vur-on-ni-ka? 😂 [SEP] VIPERTEK VTS-880 - 30 Billion Mini Stun Gun - Rechargeable with LED Flashlight Pink,1,5885
8348,does this skirt need a tulle petticoat or anything else under it to make it lift a bit or does the fabric do this on it's own? [SEP] Alaroo Women's 3D Piano Printed Pleated Sweet Midi Skirt S,0,2069
8349,does the shealth come w/ the blade ? [SEP] Cold Steel 95ES Assegai Long Shaft with Sheath,1,18993
8350,Can I use this to record videos when the car is turned off so that I track any suspicious activities? [SEP] Dash Cam by Fliiners Mini LCD Car Dvr Camera Recorder with FHD 1080P Motion Detection Loop Recording Wide Angle for Cars,0,4751
8351,is lt real [SEP] Set of 100 Million Dollar Bills,1,5062
8352,how long did it take to get her??? Bc I need her 4 Christmas. [SEP] May God Bless You Little Grace Anatomically Correct So Truly Real® Lifelike Realistic Newborn Baby Doll 15.5-inches by The Ashton-Drake Galleries,1,9475
8353,Does it have a potato pealer? [SEP] Wenger 16999 Swiss Army Knife Giant,0,9635
8354,What is the language of this game version? [SEP] PlayStation 4 Pro 1TB Limited Edition Console - Marvel's Spider-Man Bundle [Discontinued],0,3740
8355,"Will this be available again or has it been discontinued? [SEP] 7 Chakra Rose Quartz Wand 6""-8"" - Reiki Healing rose quartz Healing wand",0,17064
8356,Does it repel people? [SEP] Repel 100 Insect Repellent Pump Spray 4-Ounce,1,11503
8357,Is the cat giving me the bird?  lol [SEP] Best Cat Mom Ever Funny Cat Gifts Coffee Mug Ceramic 12oz- Unique Novelty Gift Idea for Cat Lovers -Perfect Birthday or Christmas Present for Women - Rude Sarcastic Grumpy Cats Lady Mugs Memes Tea Cup,1,6968
8358,There are millions of people trying to get this and a limited number available. No scam folks we just weren't the lucky ones who got one. [SEP] Get Packing! by JetBlue,0,2965
8359,If I buy this game will you fight me? [SEP] Mortal Kombat Komplete Edition - PC,1,14443
8360,Does this particular model have time machine? [SEP] Apple iMac MC813LL/A 27-Inch Desktop (OLD VERSION),1,3508
8361,Is the 571 old testament or new? [SEP] Hutzler 571 Banana Slicer,1,5437
8362,When will the item be restocked? [SEP] Rubie's Adult Jurassic World T-Rex Inflatable Costume,0,15972
8363,Will it fit in the back of my geo metro? [SEP] Samsung UN105S9 Curved 105-Inch 4K Ultra HD 120Hz 3D Smart LED TV,1,14832
8364,is this sword made by musashi [SEP] Ace Martial Arts Supply Handmade Japanese Shirasaya Samurai Katana Sharp Sword-Musha (Burgundy),1,9638
8365,Does the child come with the product? [SEP] Fisher-Price Harley-Davidson Tough Trike [Amazon Exclusive],1,3394
8366,can a human fit in them? [SEP] 36 Inch Giant Latex Balloons Pirmary Colors,1,5038
8367,were are proctor silex products made ? [SEP] Proctor-Silex 33043 4-Quart Slow Cooker,0,12302
8368,Will this charge a Dell xps 13 laptop [SEP] Anker PowerCore 26800 Portable Charger 26800mAh External Battery with Dual Input Port and Double-Speed Recharging 3 USB Ports for iPhone iPad Samsung Galaxy Android and Other Smart Devices,0,7594
8369,Does the auto-off feature restart whenever the weight changes or is it a fixed 2min you're out of luck after that? Will it resume where it quit? [SEP] Digital Food Scale/Kitchen Scale/Postal Scale - Weigh in Pounds Ounces Grams - Precise Weight Scale 1g (0.01oz) to 11 lbs - Batteries Included,1,400
8370,Is this watch better then the 38mm one? [SEP] Apple Watch Series 1 Sport 42mm Space Gray Aluminum Case with Black Sport Band,0,17896
8371,How often do you apply this oil on skin or objects? What is the longevity? [SEP] Personal Power Oil 1/2 oz Hoodoo Wiccan Pagan Voodoo,0,8902
8372,Is this made of aluminum or stainless steel? [SEP] Marvel Legends Captain America 75th Anniversary Metal Shield,0,10347
8373,Really? In case I forget where the toilet is?? [SEP] GlowBowl 54564 A-00452-01 Motion Activated Toilet Nightlight,1,1321
8374,How can i get it to get shipped to France? [SEP] SZCO Supplies Brass Crusader Helmet,0,17667
8375,Why is the sky blue? [SEP] CRKT Shrill Fixed Blade Knife with Sheath: Light Weight Double Edged Ti Nitride Finish Resin Infused Fiber Handle Leather Sheath with Boot Clip 2075,1,9034
8376,Will this dock with my starship in space? [SEP] ASUS RT-AC5300 AC5300 Tri-Band WiFi Gaming Router MU-MIMO AiProtection Lifetime Security by Trend Micro AiMesh Compatible for Mesh WiFi System WTFast Game Accelerator,1,12536
8377,Will it work at elevations above 8000 ft? And if so what altitude will it stop working at? [SEP] Mr. Heater F232000 MH9BX Buddy 4000-9000-BTU Indoor-Safe Portable Propane Radiant Heater,0,8475
8378,Does it come with lube or do I purchase that separately? Asking for a friend [SEP] Giant Gummy Bears  Party Python 8 ft 26.9 lbs,1,13791
8379,Is the money real [SEP] Rock Ridge Magic Money Maker Magic Trick (Pack of 1),1,9425
8380,Can i see ufo's clearly with these? at night specifically. [SEP] Occer 12x25 Compact Binoculars with Low Light Night Vision Large Eyepiece High Power Waterproof Binocular Easy Focus for Outdoor Hunting bird watching Traveling Sightseeing Fit For adults and kids,1,10506
8381,Any issues using this device in a smoker? [SEP] Ivation Long Range Wireless Thermometer - Remote BBQ Smoker Grill Oven Meat Thermometer - Monitors Food from Up to 300 Feet Away (Large Black),0,5682
8382,Are these the common house crickets acheta domestica or a foreign asian cricket? [SEP] Crick-ettes Sampler Gift Pack- Sour Cream & Onion Bacon & Cheese & Salt N' Vinegar by Hotlix,1,17155
8383,how big is it? [SEP] Bruder Snowmobile with Driver & Accessories,0,11488
8384,How far they use teleport? usa and china does it work that way? [SEP] AmpliFi HD WiFi Mesh Router and Teleport by Ubiquiti Labs Plug-and-Play Hardware VPN Mesh WiFi System Secure and Encrypted Internet Connection from Anywhere,1,4503
8385,Approximately how many peppers is this equivalent to [SEP] The Reaper Puree - Net Wt. 2 FL Oz,0,18880
8386,Does this come with aids [SEP] Rolex Women's 116576  Daytona Platinum  Diamond Bezel Diamond Pave Dial Watch,0,5810
8387,How many ships are allowed in a fleet? [SEP] Halo: Fleet Battles Covenant Core Battle Group Upgrade HFCV03,0,12193
8388,Is this sold as a set or single [SEP] Sector 9 Top Self Nine Balls Skateboard Wheel Blue 70mm 78A (Pack of 4),0,18419
8389,I've heard this works well in a rural setting where there is no plumbing.  Can you take it to the outhouse to break down the solids as they come out? [SEP] Hutzler 571 Banana Slicer,0,690
8390,"Can I connect it to my Batman utility belt and fight crime? [SEP] Gotham Steel 9.5"" Fry Pan with Ultra Nonstick Titanium and Ceramic Copper Coating by Chef Daniel Green Dishwasher Metal Utensil and Oven Safe",1,7806
8391,How long and how wide is this vehicle? [SEP] PAW Patrol Mission Paw - Mission Cruiser - Robo Dog and Vehicle Ages 3 & Up,0,14871
8392,Is this able to be left out in all weather?  How long does the bulb and cartridge last? [SEP] DynaTrap DT2000XL Extra-Large Insect Trap 2 UV Bulbs 1 Acre Coverage Black,0,4991
8393,Is it worth buying or is it a piece of crap? [SEP] Zombie Hunter Blood Splatter Samurai Sword NEW,1,7814
8394,Why does it have the drop down at the top [SEP] Louisville Slugger WTLW3AMIXB1634 Genuine Series 3X Ash Mixed Baseball Bat 34 inch/31 oz Natural,0,2256
8395,Does Johnny Depp use these? [SEP] 5 Packets Rizla Liquorice Cigarette - Tobacco Rolling Papers,1,15351
8396,I wrote a book about a guy named timberwolf. think he would look cool wearing this? http://www.amazon.com/timberwolf-tom-julian-ebook/dp/b011jvqc0a [SEP] The Mountain Adult Unisex T-Shirt - Three Wolf Moon Classic,0,3188
8397,"Does this tablet actually shoot fire? my grill is broken and i really wanted to make a steak tonight. steak is my favorite food! yum yum! [SEP] Fire Tablet with Alexa 7"" Display 8 GB Black - with Special Offers (Previous Generation - 5th)",1,7863
8398,Can someone give the girl in the ad some food? She looks like she's under-nourished . [SEP] MOSISO Plastic Hard Shell Case Cover Compatible MacBook 12 Inch Retina Display Model A1534 (Version 2017/2016/2015) Crystal Clear,1,18644
8399,"Don't see it listed What have you found to be maximum  ""reliable"" range for control ?   We need to replace our old remote outlets that we use at 60 ft [SEP] Etekcity Remote Control Outlet Kit Wireless Light Switch for Household Appliances Pair Freely Up to 100 ft. Range FCC ETL Listed White (Learning Code 5Rx-2Tx)",0,2201
8400,"I'm 5'7"" 177 lbs. will a medium fit well or do these run baggy/big ???   should i go with small ??? [SEP] Jed North Bodybuilding Stringer Gym Tank Top Singlet Racerback",0,15981
8401,Is it useful for hunting demons? I seem to have a demon problem and no other wepons are working. [SEP] Sharp Provolone Piccante Cheese (Whole Wheel) Approximately 11 Lbs,1,4055
8402,"Tell your ""friend""  aka you ;°)   my friend said don't do it! she said it will get stuck up there!!! weird my friend too had the same thought as your [SEP] Accoutrements Yodelling Pickle",1,18062
8403,Can you realy do magic with it like to make things float in air [SEP] Wrights 882131 Clear Invisible Thread 500 yd,1,13826
8404,can this kill a zombie? [SEP] Banner Knives Ti-G10 Fixed Blade Survival Knife with Titanium Coated Blade and G10 Handle,1,7398
8405,I was gonna get it but this dude scared me [SEP] JH DESIGN GROUP Mens Chevy Corvette Embroidered Cotton Twill Jackets (Large CLG7-Black),1,7430
8406,Can you fly with this? [SEP] Portable Charger RAVPower 10000mAh Power Bank Ultra-Compact Battery Pack with 3.4A Output High Speed Charging Dual iSmart 2.0 USB Ports Portable Battery Charger for iPhone iPad and More [Updated],1,18654
8407,Item used - like new the factory sealed is the original box??????? [SEP] ASTRO Gaming A40 TR Gaming Headset for PC Mac - Black (2017 Model),0,9090
8408,Does this colonge help men get girlfriends I ask because I don't have a girlfriend I'm still single [SEP] Jovan Musk By Jovan For Men. Aftershave Cologne 8 Ounces,1,4191
8409,Can I eat it on a patty [SEP] Echo Dot (2nd Generation) - Smart speaker with Alexa - Black,1,207
8410,Will I want to curl up in the fetal position lock myself up in the closet and call my mom for comfort as much with the xbox one version? [SEP] Dark Souls II: Scholar of the First Sin - Xbox One,1,5606
8411,First i do not have bed bugs just want to know if i could use it as a defense against any futuredemons attacks? [SEP] Bed Bug Killer by EcoRaider 16 oz Fast and Sure Kill with Extended Residual Protection Natural & Non-Toxic Child & Pet Friendly,1,7823
8412,Does it display 8K resoultion? [SEP] AudioQuest Diamond 1m (3.2 feet) Braided HDMI Cable,0,15786
8413,can this cut a banana? Becuase I am very hungry [SEP] CyberpowerPC Gamer Ultra GUA3100A Gaming Desktop - AMD FX-4300 Quad Core 3.8GHz 8GB DDR3 RAM 1TB HDD 24X DVD AMD R7 240 2GB Windows 10 Home,1,12335
8414,So you spray it on & it turns into a yellow bandaid with a blue cartoon character? (Only kidding; sleep deprived.) [SEP] 100% Natural First Aid Spray - Relief For Minor Cuts & Bruises Stings Bites Rashes Sunburn & Skin Irritation - 'Make It Better!' by Vi-Tae® 4.46oz,1,907
8415,Can you actually summon Shenron with these? [SEP] DragonBall New Z Stars Crystal Glass Ball 7pcs with Gift Box Large 76MM in Diameter,1,6116
8416,Is there suposed to be green algae for the shrimps food inside? I see literally no algae. Have they ready ate it all? I jusy got it today. [SEP] EcoSphere Closed Aquatic Ecosystem Small Sphere,1,13889
8417,Does Hutzler make a sharpener for this product? [SEP] Hutzler 571 Banana Slicer,0,6150
8418,Lol [SEP] TOMY Sonic Boom Plush Sticks Small,1,1669
8419,Are the blades removable? [SEP] Star Wars The Black Series Kylo Ren Force FX Deluxe Lightsaber,0,1375
8420,For the 10k that does include the woman in the picture correct ? [SEP] Kobert Exercise Armband (Blue) - for iPhone 6 Plus 6S Plus 6 5 5s 5c Samsung Galaxy 6 S6 S5 S4 LG G2 G3 G4 + Key & C/Card Pockets Earphone Holder - 2 Pack,1,6189
8421,Is it hard plastic [SEP] MGPS Black Guy Fawkes Anonymous V for Vendetta Halloween Costume Mask,0,4193
8422,Can you use this to toast bread ? [SEP] Fitbit Blaze Smart Fitness Watch Black Silver Large (6.7 - 8.1 inch),1,6315
8423,Where is this made? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,0,16454
8424,What is the real release date of this game?? [SEP] Horizon Zero Dawn - PlayStation 4,0,1647
8425,Isnt it to big? [SEP] Nintendo Amiibo - Ridley - Super Smash Bros. Series - Nintendo Switch,0,14310
8426,how the filtration system works does it have a pump? [SEP] Transparent AquariumRemote Control Colorful LED Betta Fish Tank with Air Pump and Filtration SystemIntelligence Micro 360 Degree Landscape Aquaponics Ecosystem for DIY Home Office Decoration,0,18788
8427,Is there a reason the price keeps skyrocketing beyond belief? Why overprice it by 5x or 10x instead of 1000x? Why not a gajillion dollars? [SEP] Made In USA Electric Folding Scooter - URB-E Black Label Edition,1,5841
8428,If I wanted to become a masked vigilante could I do it with this bow? [SEP] Southland Archery Supply SAS Rage 70 Lbs 30'' Compound Bow Package with 5-pin Bow Sight Arrow Rest Stabilizer Braided Bow Sling Peep Sight,1,14035
8429,im 5'8 and wear medium size shirts 33x34 pants will it fit ? [SEP] Man in The Yellow Hat Curious George Costume for Adults,0,1130
8430,My brother forgets to peel before slicing. How can I communicate the process to him in simple layman's terms? [SEP] Hutzler 571 Banana Slicer,1,16471
8431,Why so expensive? Whats the point of buying these when you can get 100 for the same price? [SEP] Adult Dubia Roaches 10 Females & 5 Males,1,16252
8432,Can I contact other planets with this? [SEP] ASUS RT-AC5300 AC5300 Tri-Band WiFi Gaming Router MU-MIMO AiProtection Lifetime Security by Trend Micro AiMesh Compatible for Mesh WiFi System WTFast Game Accelerator,1,71
8433,Where is it made? [SEP] Donald Trump Men's Two Button Side Vent Solid Suit Blue 40 Regular,0,7024
8434,Where is this cutting board manufactured?..Country of origin? [SEP] Bamboo Cutting Board and Serving Tray with Juice Groove - Extra Large 18 x 12 inches - Made Using Premium Bamboo,0,14197
8435,Does it work for child [SEP] TOLOCO Inflatable Halloween Costume (Bull),0,1649
8436,do they eat popcorn? [SEP] Water Wubble Waterballoon Balls,1,12479
8437,Does it detach is my big question ? if it does i'm willing to buy two of them for my cosplay [SEP] Attack on Titan Sword,0,13824
8438,Why is it shaped like a banana??? [SEP] Hutzler 571 Banana Slicer,1,13715
8439,"What is ""Stash"" and do we get the cute girl in the picture? [SEP] Blake & Lake Tree of Life Wood Stash Box - Wooden Stash Boxes Engraved Tree Design - Latch Box and Locking Hinge Decorative Wooden Boxes with Lid (Tree of Life)",1,597
8440,How much sugar is in this product? [SEP] The Beet Lady Nightshade Free Organic (Non GMO) Beet Ketchup Original 12 oz,0,7590
8441,What is the cord for [SEP] Ears Plugs Noise Reducing Hearing Protection For Sleeping Concerts Music Shooting  Construction Work Motor Sports Racing Reusable Soft Hypoallergenic Silicone Material Case Cord Earplugs (Blue),0,13819
8442,is there a chance the eyes would pop off or are they built into the case? [SEP] iPhone 6S Plus Case CKCY Cute Googly Moving Eyes Series Back Case Slim Fit for Apple iPhone 6 Plus / iPhone 6s Plus 5.5 Inch (Cactus),1,16399
8443,Does the girl come with it? [SEP] Grizzly Gear Emergency Thermal Tent- Reflective Mylar Survival Shelter- XL Size Waterproof Tube Tent Retains Heat and Fits 2 Adults in All Weather,1,1507
8444,can we customize the wig to short hair? [SEP] Rubie's Characters Old Lady/Mrs. Santa Wig One Size,0,2281
8445,how many immigrants should i physically and verbally harrass before im worthy to buy this hat? [SEP] Besti Make America Great Again Donald Trump Slogan with USA Flag Cap Adjustable Baseball Hat Red,1,10963
8446,Does the clicker work good? [SEP] Zacro Dog Treat Training Pouch Bag with Adjustable Strap One Training Clicker and One Food Water Bowl,0,6015
8447,"How long does it take to get 2"" NY Strips medium rare? [SEP] Dynazap DZ30100 Extendable Insect Zapper Black/Green",0,5106
8448,Is the blade actually sharpened or as others say just a hunk of metal? [SEP] Grim Reaper Death Monster Costume Scythe 80 Inches Stainless Steel blade,0,9862
8449,Will this fix my broken marriage? [SEP] iPEGA PG-9025 Bluetooth Wireless Game Controller Gamepad Joystick for iPhone / iPod / iPad / Android Phone / Tablet PC,1,1738
8450,Can This Be Used On Concrete? [SEP] Clorox HE Performance Bleach 121 Oz. (Pack of 1),0,13189
8451,What is the return policy on this item? [SEP] WowWee - MiP the Toy Robot - White,0,16629
8452,Does this help with training to battle Frieza's goons on Namek? Asking for a friend. [SEP] CAP Barbell (HHWV-CB020C) Adjustable Weighted Vest 20-Pound,1,12121
8453,is this a full mask that goes all the way over including the back of the head? [SEP] Disguise Costumes Hillary Deluxe Mask Adult,0,8379
8454,Coke? [SEP] Mountain Dew Cans (12 Count 12 Fl Oz Each),1,1937
8455,Will this watch make me taller? [SEP] ASUS Smartwatch - Silver & Brown Leather,1,18457
8456,Will it fend off spooky clowns? [SEP] Colt Defender .177 Caliber Steel BB Airgun Pistol Black - 2254020,1,11108
8457,do they come in 11-13? [SEP] Vero Monte 4 Pairs Women's Pin Dots Rabbit Hair Wool Casual Crew Socks 3144,0,15419
8458,"The title says ""6 Ounce (Pack of 6)"" but the product description says ""Pack of six 10 Ounce (Total of 60 Ounce)"". Which is it? Total ounces? [SEP] St. Ives Fresh Skin Face Scrub Apricot 6 Oz",0,16792
8459,Is this book the second Donald trump book winners still aren't losers? [SEP] Winners Aren't Losers Donald Trump Children's Book,0,11471
8460,How many reams in the box?  Or is this just one ream of paper? [SEP] Hammermill Paper Great White 100% Recycled Printer Paper 8.5 x 11 Paper Letter Size 20lb Paper 92 Bright 1 Ream / 500 Sheets (086790R) Acid Free Paper,0,211
8461,Do you have to cut your leg off to measure you calf diameter? [SEP] Zensah Calf/Shin Splint Compression Sleeve (singe sleeve) Beige X-Small/Small,1,15289
8462,Does it burn? [SEP] Jordan River Holy Water Holy Sepulchre Jerusalem - 300ml by Bethlehem Gifts TM,1,109
8463,Could this be mistaken for a real gun? Does it look like a real gun? [SEP] Colt Defender .177 Caliber Steel BB Airgun Pistol Black - 2254020,0,4404
8464,I don't see why i should pay more for money when i can just get a new game for less. Please explain. [SEP] Hasbro Monopoly Money,0,7762
8465,"Does size really matter? My banana is much larger than the Hutzler 571 My girlfriend says ""it's not the size that matters honey it's how you use it"" [SEP] Hutzler 571 Banana Slicer",1,5268
8466,"what is the weight of this? [SEP] Neewer 72""/185cm Silver with Black Cover Reflective Parabolic Umbrella 16 Fiberglass Rib 7mm Shaft includes Portable Carrying Bag",0,6089
8467,Does this doll's breasts come in B cups? [SEP] KingMansion 4.59ft 140cm TPE Ass Vagina Oral Doll Sex Angel Love Doll with Metal Skeleton 3 Entries Brown - Blue Eyes,1,18585
8468,My cat is not licking their anus like the cat in the picture here. Are we doing something wrong? [SEP] 4CLAWS Flat Scratching Pad (White) - Basics Collection Cat Scratcher,1,1776
8469,Which cooker works best with the 80 gal? I'm using this to cook crawfish [SEP] Bayou Classic 8000 80-Quart Aluminum Stockpot with Boil Basket,0,15547
8470,"Is this model kit good for fighting traitors? [SEP] Bandai Hobby Star Wars 1/12 Plastic Model First Order Stormtrooper ""Star Wars""",1,16137
8471,"Does the bag bend around the body when worn causing the flap not to close easily at the fold? [SEP] Leather Laptop Messenger Bag for Men - Premium Office Tan Briefcase 13"" MacBook Professional College Mens Womens Side Bags",0,311
8472,My banana slicer has been pretty disobedient lately how can I show it who is the boss? [SEP] Hutzler 571 Banana Slicer,1,10288
8473,Does it fart [SEP] Assassin's Creed Syndicate Assassin's Gauntlet with Hidden Blade,1,9099
8474,Can I wear this ornament on my penis? [SEP] Trump Make America Great Again Red Cap Collectible Ornament,1,14979
8475,No setting for weekdays only so it goes off at 5:45AM on weekends really????? But we can fly a man to the moon? [SEP] New Sonic Bomb Sonic Bomb Alarm Clock Turbo charged loud Built-in alert lights Adjustable volume,1,4677
8476,Is the material itchy when hugging? [SEP] 35cm Dangan Ronpa Super Danganronpa 2 Mono Kuma Black&White Bear Plush Doll Toy by HiRudolph,0,12934
8477,does it cure cancer? [SEP] AudioQuest Diamond 1m (3.2 feet) Braided HDMI Cable,1,7547
8478,Will I go into debt for 3 billion if I wear this hat? [SEP] Donald Trump Make America Great Again Hat-red,1,913
8479,can this be used with the switch? [SEP] Kirby amiibo - Nintendo 3DS,1,6976
8480,Can you hook it onto regular glasses? [SEP] Nose Basketball,0,5347
8481,What does the girl in the bikini have to do with the whole thing? [SEP] Bekhic 50ft Ultra Slim 2.2mm OD Toslink Optical Digital Audio Cable (50' | 15.2m),1,17014
8482,Is it sharp enough to take out rouge ninja [SEP] Oliasports Naruto Shuriken Throwing Star Real Size Plastic Costume (3 Pieces),1,6714
8483,What motherboard(s) can you pair this with if you want to SLI them and maintain adequate thermal spacing between the cards? [SEP] EVGA GeForce GTX TITAN Z Superclocked 12GB GDDR5 768bit PCI-E Graphic Card (12G-P4-3992-KR),0,2054
8484,Will this save a marriage? Asking for a friend. [SEP] Etekcity Upgraded Wireless Remote Control Electrical Outlet Switch for Lights and Household Appliances Unlimited Connections Up to 100 ft. Range FCC ETL Listed White (Learning Code 1Rx-1Tx),1,9807
8485,Will this shirt make me famous? [SEP] The Mountain Men's Three Wolf Moon Short Sleeve Tee Dark Green Large,1,1345
8486,why does 1 cost $140 but 2 cost $560 and 3 cost $829? you can buy 4 individually for $560 - pricing doesn't make sense. [SEP] TailGater Tire Table Vehicle Tire-Mounted Steel Camping Travel and Outdoor Work Table,0,14984
8487,Any ideas on a launcher? [SEP] Stink Bombs by Hepkat Provisioners,1,10863
8488,Hi what is this spell can help ? [SEP] Ritual Kit: Get What You Want,0,10325
8489,"Do you yell ""come at me bro!"" First? [SEP] POLICE SECURITY 999000000 Heavy Duty Super Powerful All Metal Stun Gun With Tactical LED Flashlight - Reachargeable",1,1483
8490,how long will it take until i get it ? [SEP] Ottomanson New Rugs One Hundred Dollar ($100) Bill Print New Benjamin Non-slip Area Rug Runner 22''x53'',0,4808
8491,Is this heaver then the 25 pound bag of Himalayan salt? [SEP] MORTON Table Salt Bulk Salt Foodservice Great for Restaurants Excellent for Cooking Baking and Seasoning Non Iodized Salt Iodide Free 25 Pound,0,5441
8492,It appears that the shelves and ramps are all made of metal bars is this true?  What about the wheel and house?  What material are those made out of? [SEP] Prevue Hendryx SP2030G Three Story Hamster and Gerbil Cage Mint Green,0,5592
8493,What size would fit a tiny 34DD? [SEP] Starline Women's Wonder Lady Sexy 5 Piece Costume Set with Headpiece Red/Gold Medium,0,6877
8494,"If aliens invade the earth would I be able to use this as some sort of club-like weapon? ;) [SEP] Lasko 42"" Wind Curve Tower Fan One Size Wood",1,1815
8495,Does this supplement contain any COQ10? [SEP] Life Extension NAD+ Cell Regenerator Nicotinamide Riboside 30 Vegetarian Capsules,0,4716
8496,could i drink this? lol [SEP] THE ORIGINALS #1 INSPIRED DELUXE CASE- WALKING DEAD TRUE BLOOD VAMPIRE DIARIES RESIDENT EVIL,1,9544
8497,What is the usual duration of effect?  Are there any external factors like sweating heat or cold?  Thanks [SEP] Aware Pheromones for Social and Business Situations - Confidence Enhancer Kit for Women,0,17969
8498,Can someone post some images with the bag and some other object so we can compare the sizes? I want to see how big the bag is [SEP] Pokemon Center Original Lillie Drum Bag,0,13024
